X1_PCS,X1_PCS_Pharm,X2_sas_score,Y1_dsx_score,Y2_dsx_score_Pharm
-0.226,-0.11,-26.392,-148.182,-72.108
-0.217,-0.105,-13.38,-60.212,-29.194
-0.216,-0.056,-11.952,-55.137,-14.236
-0.245,-0.131,-37.328,-275.498,-147.605
-0.198,-0.069,-13.53,-72.508,-26.253
-0.197,-0.09,-14.188,-81.512,-37.259
-0.185,-0.071,-6.645,-97.146,-37.326
-0.158,-0.054,-8.126,-61.645,-20.953
-0.251,-0.123,-24.753,-120.72,-59.112
-0.222,-0.115,-6.963,-88.517,-45.947
-0.209,-0.07,-31.09,-193.423,-64.993
-0.209,-0.112,-15.215,-110.653,-59.524
-0.216,-0.096,-29.076,-149.994,-66.928
-0.216,-0.095,-17.928,-84.57,-37.623
-0.239,-0.099,-17.588,-87.845,-36.236
-0.212,-0.104,-6.097,-83.927,-41.069
-0.179,-0.085,-12.787,-55.44,-26.349
-0.257,-0.129,-5.768,-65.753,-33.005
-0.228,-0.083,-24.491,-144.979,-52.746
-0.229,-0.089,-17.392,-100.582,-39.262
-0.237,-0.074,-20.067,-161.464,-50.333
-0.205,-0.099,-20.146,-100.406,-48.221
-0.253,-0.113,-30.636,-150.699,-67.634
-0.23,-0.072,-11.816,-87.585,-27.418
-0.179,-0.083,-11.846,-35.284,-16.526
-0.211,-0.079,-14.223,-83.421,-31.12
-0.208,-0.072,-34.971,-156.303,-54.232
-0.076,-0.043,-2.228,-25.926,-15.133
-0.233,-0.113,-14.187,-90.734,-44.1
-0.261,-0.122,-15.908,-112.25,-53.732
-0.203,-0.077,-31.061,-184.334,-70.084
-0.229,-0.096,-13.67,-177.193,-74.316
-0.246,-0.119,-44.064,-242.57,-117.843
-0.222,-0.111,-14.105,-92.447,-46.234
-0.186,-0.092,-15.699,-112.867,-55.807
-0.191,-0.094,-10.438,-117.143,-58
-0.254,-0.126,-47.187,-322.921,-161.074
-0.252,-0.141,-0.83,-121.919,-68.887
-0.226,-0.085,-21.457,-119.085,-45.265
-0.235,-0.084,-30.944,-195.604,-70.1
-0.186,-0.116,-18.857,-110.379,-69.129
-0.251,-0.132,-23.534,-165.463,-86.8
-0.021,-0.004,-8.804,-4.703,-0.997
-0.066,-0.051,-4.17,-22.465,-17.353
-0.165,-0.056,-20.324,-90.078,-30.647
-0.217,-0.106,-5.948,-80.888,-39.548
-0.207,-0.09,-26.978,-151.426,-66.937
-0.215,-0.112,-14.602,-82.595,-43.748
-0.212,-0.099,-9.376,-80.901,-38.081
-0.231,-0.092,-25.998,-158.73,-63.436
-0.184,-0.093,-8.578,-63.443,-32.604
-0.262,-0.141,-16.952,-122.42,-65.697
-0.18,-0.084,-11.838,-95.739,-45.738
-0.18,-0.066,-5.818,-87.334,-31.955
-0.247,-0.058,-16.22,-72.392,-16.958
-0.145,-0.055,-10.098,-68.4,-25.966
-0.199,-0.062,-11.517,-102.34,-31.84
-0.199,-0.1,-7,-68.772,-36.413
-0.178,-0.071,-16.695,-100.156,-39.803
-0.219,-0.086,-18.556,-131.008,-51.609
-0.213,-0.097,-13.364,-92.427,-41.99
-0.182,-0.076,-37.344,-205.313,-85.946
-0.155,-0.043,-14.948,-90.182,-25.194
-0.143,-0.066,-14.515,-53.369,-24.458
-0.224,-0.11,-13.375,-67.933,-33.437
-0.232,-0.093,-35.949,-210.637,-85.029
-0.233,-0.103,-48.827,-279.143,-123.882
-0.224,-0.11,-6.742,-82.245,-40.315
-0.311,-0.14,-17.333,-80.566,-36.804
-0.193,-0.045,-23.59,-92.679,-21.771
-0.232,-0.065,-20.963,-82.209,-23.375
-0.196,-0.06,-28.987,-104.071,-31.75
-0.257,-0.113,-36.346,-214.63,-95.609
-0.198,-0.073,-16.14,-66.096,-24.512
-0.212,-0.063,-4.593,-68.886,-20.337
-0.183,-0.059,-18.452,-162.158,-52.587
-0.217,-0.091,-27.99,-139.714,-58.86
-0.22,-0.093,-25.996,-138.442,-59.604
-0.194,-0.098,-14.874,-123.43,-62.119
-0.205,-0.106,-12.718,-105.224,-54.627
-0.144,-0.025,-33.088,-119.486,-21.115
-0.217,-0.088,-16.906,-103.934,-42.225
-0.205,-0.126,-7.786,-113.615,-69.563
-0.28,-0.13,-15.9,-75.054,-35.153
-0.195,-0.108,-12.304,-103.022,-56.73
-0.204,-0.084,-17.054,-98.964,-40.881
-0.212,-0.073,-30.497,-138.983,-47.914
-0.185,-0.05,-13.541,-63.425,-17.483
-0.194,-0.083,-14.534,-64.073,-27.347
-0.21,-0.094,-22.969,-179.088,-80.929
-0.242,-0.085,-39.827,-238.511,-84.187
-0.219,-0.083,-17.342,-112.798,-42.869
-0.243,-0.122,-27.536,-176.822,-88.975
-0.197,-0.089,-17.335,-92.924,-42.317
-0.276,-0.163,-10.708,-107.517,-63.889
-0.139,-0.073,-7.042,-72.676,-38.5
-0.21,-0.096,-15.32,-115.1,-52.739
-0.233,-0.113,-10.978,-83.075,-40.607
-0.181,-0.072,-17.657,-88.722,-35.862
-0.203,-0.102,-6.308,-85.923,-43.329
-0.207,-0.07,-11.933,-51.369,-17.343
-0.223,-0.116,-11.666,-77.54,-40.313
-0.173,-0.07,-25.523,-125.883,-50.946
-0.208,-0.1,-20.972,-89.276,-42.796
-0.212,-0.108,-22.234,-98.063,-50.033
-0.219,-0.087,-21.091,-142.583,-57.295
-0.213,-0.094,-41.992,-232.265,-104.207
-0.241,-0.112,-31.47,-142.632,-66.426
-0.19,-0.075,-9.363,-62.399,-24.602
-0.223,-0.085,-28.211,-171.487,-65.265
-0.165,-0.065,-17.666,-46.118,-18.169
-0.171,-0.066,-14.558,-100.287,-38.414
-0.253,-0.098,-13.1,-72.748,-28.328
-0.216,-0.091,-32.223,-117.684,-49.617
-0.235,-0.071,-11.885,-57.765,-17.381
-0.228,-0.077,-27.961,-106.316,-35.731
-0.223,-0.111,-19.323,-132.656,-66.865
-0.223,-0.067,-19.542,-114.027,-35.556
-0.232,-0.043,-52.465,-246.119,-45.79
-0.228,-0.11,-14.964,-89.324,-43.067
-0.218,-0.105,-15.401,-85.629,-41.342
-0.203,-0.118,-5.225,-50.995,-29.636
-0.243,-0.101,-7.335,-20.664,-8.589
-0.198,-0.092,-9.88,-71.614,-35.22
-0.217,-0.069,-13.91,-112.642,-36.044
-0.287,-0.172,-10.622,-109.829,-66.23
-0.214,-0.088,-12.582,-67.481,-27.793
-0.233,-0.12,-20.461,-167.397,-85.896
-0.215,-0.11,-20.073,-128.957,-66.523
-0.217,-0.108,-6.343,-80.38,-39.895
-0.131,-0.059,-23.131,-45.462,-20.465
-0.222,-0.111,-17.436,-105.096,-52.364
-0.236,-0.114,-18.409,-120.635,-58.788
-0.178,-0.084,-3.876,-90.42,-42.688
-0.227,-0.105,-31.277,-142.811,-67.254
-0.244,-0.122,-18.467,-118.04,-58.965
-0.201,-0.06,-16.547,-108.718,-32.701
-0.228,-0.111,-5.908,-81.763,-39.672
-0.245,-0.112,-37.242,-201.548,-92.792
-0.202,-0.087,-11.108,-68.941,-29.806
-0.232,-0.082,-20.088,-137.758,-48.731
-0.211,-0.099,-17.451,-72.124,-33.893
-0.26,-0.123,-15.965,-90.767,-43.101
-0.166,-0.093,3.599,-90.012,-50.155
-0.243,-0.104,-21.607,-84.87,-36.438
-0.205,-0.059,-23.865,-126.595,-36.256
-0.3,-0.168,-17.465,-114.264,-64.443
-0.22,-0.105,-12.279,-126.46,-65.689
-0.229,-0.095,-11.816,-85.138,-37.908
-0.213,-0.098,-19.739,-117.044,-53.856
-0.203,-0.071,-21.376,-85.18,-29.743
-0.119,-0.059,-6.532,-44.703,-22.367
-0.201,-0.091,-2.15,-60.179,-27.22
-0.23,-0.066,-38.761,-180.224,-51.861
-0.21,-0.097,-13.214,-59.326,-27.339
-0.19,-0.053,-9.922,-76.241,-21.204
-0.151,-0.091,-7.801,-35.157,-21.659
-0.199,-0.094,-4.066,-85.376,-40.597
-0.201,-0.089,-18.016,-97.29,-42.98
-0.237,-0.127,-11.67,-120.982,-65.236
-0.22,-0.12,-8.786,-102.413,-55.996
-0.186,-0.101,-12.848,-111.767,-61.021
-0.234,-0.097,-15.779,-118.325,-49.277
-0.236,-0.085,-27.962,-150.835,-54.687
-0.211,-0.114,-0.936,-98.946,-53.154
-0.21,-0.068,-1.664,-89.916,-29.095
-0.294,-0.132,-17.396,-88.906,-39.851
-0.177,-0.052,-15.562,-39.43,-11.525
-0.2,-0.081,-21.655,-102.31,-41.596
-0.247,-0.117,-22.822,-93.451,-44.073
-0.176,-0.086,-16.614,-117.727,-57.693
-0.205,-0.089,-9.661,-106.797,-46.311
-0.218,-0.107,-6.601,-77.757,-38.332
-0.21,-0.093,-14.74,-99.105,-43.829
-0.215,-0.087,-17.946,-138.666,-56.088
-0.194,-0.063,-39.127,-198.641,-64.512
-0.157,-0.042,-30.148,-144.219,-38.197
-0.226,-0.115,-16.175,-149.874,-76.458
-0.219,-0.078,-32.419,-192.164,-68.674
-0.266,-0.13,-18.366,-119.398,-58.152
-0.233,-0.112,-8.803,-102.384,-49.237
-0.209,-0.064,-22.974,-109.844,-33.447
-0.213,-0.1,-24.9,-141.285,-66.403
-0.224,-0.092,-18.23,-129.809,-53.537
-0.216,-0.1,-22.155,-123.747,-59.88
-0.224,-0.104,-28.768,-160.392,-74.499
-0.218,-0.127,-9.471,-70.376,-40.995
-0.25,-0.123,-16.256,-83.917,-41.734
-0.224,-0.117,-12.789,-42.467,-22.25
-0.186,-0.083,-8.406,-99.387,-44.481
-0.221,-0.089,-29.985,-138.025,-55.537
-0.26,-0.107,-19.519,-86.952,-37.099
-0.225,-0.09,-32.576,-200.761,-80.69
-0.162,-0.071,-12.168,-65.883,-28.697
-0.223,-0.11,-8.593,-77.6,-38.332
-0.217,-0.077,-21.859,-139.07,-49.182
-0.123,-0.077,-2.295,-45.064,-28.587
-0.203,-0.095,-22.098,-165.659,-77.267
-0.211,-0.1,-9.492,-115.491,-54.611
-0.214,-0.097,-4.913,-104.839,-47.761
-0.208,-0.113,-17.337,-122.272,-66.382
-0.257,-0.088,-17.547,-89.943,-30.804
-0.191,-0.07,-18.676,-71.591,-26.123
-0.218,-0.103,-15.513,-126.77,-65.034
-0.251,-0.11,-16.919,-110.231,-48.627
-0.214,-0.08,-28.231,-108.16,-40.2
-0.194,-0.071,-16.669,-91.508,-33.317
-0.206,-0.08,-16.55,-94.148,-36.716
-0.205,-0.123,-7.664,-94.404,-56.492
-0.167,-0.038,-42.075,-177.894,-39.872
-0.218,-0.081,-16.565,-111.522,-41.367
-0.222,-0.097,-42.165,-230.868,-101.254
-0.215,-0.063,-20.777,-94.491,-27.689
-0.178,-0.059,-14.949,-59.479,-19.694
-0.234,-0.109,-11.248,-98.32,-46.032
-0.205,-0.083,-15.694,-77.958,-31.386
-0.225,-0.117,-24.538,-204.966,-106.625
-0.236,-0.103,-8.127,-82.237,-35.751
-0.245,-0.097,-21.602,-141.419,-55.946
-0.19,-0.118,-0.56,-90.619,-55.965
-0.249,-0.111,-24.457,-133.041,-59.425
-0.27,-0.127,-18.038,-84.734,-39.956
-0.196,-0.096,-17.261,-112.43,-55.157
-0.203,-0.091,-19.872,-100.949,-47.286
-0.206,-0.112,-7.132,-167.447,-93.428
-0.233,-0.117,-22.721,-199.634,-100.438
-0.18,-0.068,-19.817,-86.403,-33.109
-0.198,-0.075,-15.279,-82.664,-31.518
-0.212,-0.102,-19.361,-101.865,-49.088
-0.222,-0.065,-15.026,-100.891,-30.269
-0.226,-0.1,-14.846,-45.828,-20.257
-0.155,-0.08,-20.724,-104.107,-54.191
-0.238,-0.085,-16.683,-72.222,-25.649
-0.228,-0.106,-7.354,-89.982,-42.008
-0.219,-0.059,-7.067,-77.172,-21.204
-0.236,-0.091,-22.13,-158.436,-60.961
-0.208,-0.094,-3.938,-73.284,-32.943
-0.221,-0.109,-12.691,-96.342,-47.804
-0.208,-0.062,-24.839,-122.459,-36.48
-0.181,-0.075,-9.247,-49.9,-21.422
-0.22,-0.104,-29.192,-158.191,-77.317
-0.13,-0.07,-11.887,-36.381,-20.037
-0.2,-0.08,-38.908,-208.847,-83.279
-0.24,-0.126,-36.208,-276.56,-145.445
-0.204,-0.076,-10.757,-87.482,-32.738
-0.228,-0.08,-41.854,-206.112,-72.503
-0.189,-0.086,-37.126,-222.703,-101.581
-0.248,-0.135,-11.924,-134.24,-72.909
-0.182,-0.05,-24.763,-87.591,-24.2
-0.209,-0.089,-19.689,-100.194,-42.991
-0.238,-0.113,-23.508,-96.196,-46.541
-0.251,-0.122,-28.073,-163.724,-79.177
-0.209,-0.107,-19.77,-154.933,-79.835
-0.229,-0.109,-19.043,-119.993,-56.863
-0.249,-0.119,-19.683,-118.576,-56.838
-0.175,-0.054,-18.083,-112.296,-34.869
-0.202,-0.12,-16.399,-63.364,-37.529
-0.159,-0.098,-0.298,-69.428,-43.031
-0.216,-0.106,-19.367,-105.448,-51.742
-0.26,-0.132,-16.609,-147.316,-74.672
-0.183,-0.077,-13.249,-56.846,-24.994
-0.229,-0.091,-32.903,-200.912,-80.173
-0.201,-0.076,-23.909,-108.009,-40.84
-0.178,-0.09,-3.376,-44.388,-23.678
-0.253,-0.127,-30.513,-205.184,-102.897
-0.196,-0.062,-21.315,-107.03,-34.197
-0.141,-0.07,-7.013,-59.714,-29.755
-0.223,-0.084,-30.014,-194.484,-73.441
-0.212,-0.104,-29.597,-170.816,-84.114
-0.234,-0.098,-36.659,-196.574,-82.136
-0.182,-0.068,-25.193,-127.093,-47.915
-0.242,-0.116,-29.78,-153.183,-73.397
-0.21,-0.08,-18.868,-157.707,-60.419
-0.205,-0.092,-17.661,-106.93,-47.707
-0.245,-0.066,-30.219,-168.468,-45.286
-0.221,-0.087,-19.16,-94.617,-37.333
-0.213,-0.066,-18.603,-100.739,-31.263
-0.18,-0.074,-10.376,-100.535,-41.481
-0.236,-0.12,-21.721,-126.48,-64.49
-0.215,-0.091,-24.157,-104.419,-44.31
-0.224,-0.121,-8.294,-153.413,-83.006
-0.238,-0.101,-10.071,-64.908,-28.233
-0.182,-0.076,-14.94,-62.194,-26.005
-0.147,-0.078,-6.438,-31.784,-16.931
-0.22,-0.115,-15.548,-152.583,-79.92
-0.221,-0.071,-15.591,-67.859,-21.962
-0.201,-0.045,-18.325,-143.895,-32.431
-0.171,-0.078,-14.496,-99.414,-45.048
-0.177,-0.037,-18.659,-81.408,-17.024
-0.196,-0.068,-14.122,-139.16,-48.433
-0.186,-0.075,-8.317,-100.103,-40.584
-0.216,-0.104,-19.387,-169.021,-81.627
-0.22,-0.096,-13.557,-103.871,-47.574
-0.243,-0.133,-28.824,-207.732,-113.57
-0.216,-0.084,-24.23,-127.276,-49.593
-0.221,-0.071,-15.886,-81.644,-26.695
-0.23,-0.117,-15.542,-104.185,-52.754
-0.17,-0.058,-9.981,-66.833,-22.93
-0.234,-0.067,-45.54,-280.426,-80.621
-0.228,-0.107,-45.008,-273.616,-128.319
-0.228,-0.084,-38.585,-272.39,-100.704
-0.179,-0.079,-17.272,-112.732,-51.058
-0.214,-0.12,-12.313,-124.485,-75.673
-0.171,-0.099,2.566,-104.069,-60.382
-0.208,-0.104,-23.067,-124.299,-62.205
-0.226,-0.077,-40.803,-214.786,-73.684
-0.219,-0.11,-31.691,-216.299,-108.356
-0.209,-0.109,-7.735,-48.827,-25.393
-0.082,0.006,-17.775,-68.632,5.18
-0.258,-0.129,-10.791,-65.199,-32.53
-0.169,-0.047,-19.062,-59.125,-16.478
-0.286,-0.079,-29.983,-150.066,-41.643
-0.246,-0.116,-17.966,-78.985,-37.347
-0.252,-0.085,-18.494,-77.982,-26.246
-0.209,-0.073,-1.928,-93.149,-32.484
-0.176,-0.04,-15.699,-73.539,-16.608
-0.197,-0.067,-16.738,-106.436,-36.858
-0.208,-0.099,-17.897,-166.131,-79.775
-0.176,-0.079,-15.208,-115.901,-52.74
-0.161,-0.092,-3.292,-44.662,-26.201
-0.22,-0.096,-13.861,-67.542,-29.327
-0.152,-0.1,-10.624,-87.816,-57.62
-0.261,-0.123,-28.965,-191.201,-90.088
-0.22,-0.115,-17.74,-69.42,-36.082
-0.209,-0.083,-21.778,-96.308,-38.097
-0.225,-0.085,-21.108,-112.699,-42.743
-0.238,-0.123,-9.82,-56.915,-29.513
-0.241,-0.115,-22.77,-101.296,-49.75
-0.228,-0.101,-10.324,-88.366,-39.051
-0.192,-0.093,-17.018,-105.646,-51.496
-0.195,-0.079,-13.475,-115.15,-46.774
-0.179,-0.074,-15.99,-142.319,-58.651
-0.198,-0.019,-13.33,-64.827,-6.249
-0.228,-0.121,-16.792,-143.92,-77.284
-0.243,-0.101,-12.238,-149.922,-62.154
-0.211,-0.085,-28.544,-145.351,-59.03
-0.231,-0.076,-37.161,-168.699,-55.524
-0.161,-0.084,-7.566,-66.481,-34.618
-0.227,-0.099,-12.17,-115.053,-50.381
-0.221,-0.094,-17.945,-113.82,-48.294
-0.225,-0.08,-14.656,-109.694,-38.959
-0.204,-0.081,-26.386,-154.859,-61.775
-0.243,-0.077,-21.192,-103.001,-32.653
-0.23,-0.083,-22.977,-136.082,-49.36
-0.203,-0.101,-20.896,-108.365,-54.184
-0.211,-0.075,-17.094,-78.464,-28.37
-0.215,-0.088,-26.158,-133.031,-54.527
-0.242,-0.093,-28.725,-204.999,-78.532
-0.222,-0.099,-21.322,-154.492,-69.021
-0.209,-0.093,-13.348,-98.578,-43.582
-0.203,-0.1,-10.864,-149.702,-73.744
-0.134,-0.053,-8.325,-59.051,-23.256
-0.213,-0.078,-19.516,-94.556,-34.788
-0.225,-0.05,-15.142,-54.463,-12.091
-0.228,-0.109,-18.308,-111.027,-53.262
-0.227,-0.088,-17.959,-83.871,-33.34
-0.221,-0.097,-28.37,-190.883,-83.839
-0.198,-0.103,-18.201,-109.667,-57.055
-0.256,-0.12,-22.144,-103.018,-48.664
-0.163,-0.086,-12.307,-91.553,-48.719
-0.25,-0.112,-20.119,-94.73,-42.614
-0.228,-0.114,-12.752,-161.948,-80.629
-0.239,-0.115,-26.572,-146.971,-70.537
-0.225,-0.099,-22.374,-146.616,-64.645
-0.182,-0.048,-12.15,-62.861,-16.99
-0.218,-0.137,-4.002,-58.308,-36.624
-0.142,-0.058,-17.678,-90.321,-37.132
-0.223,-0.102,-20.363,-120.502,-55.214
-0.225,-0.099,-14.091,-113.817,-50.017
-0.258,-0.117,-15.219,-78.75,-35.78
-0.223,-0.097,-22.391,-129.897,-56.755
-0.215,-0.123,-6.935,-96.39,-55.283
-0.176,-0.088,-17.604,-98.478,-49.638
-0.221,-0.111,-9.65,-70.589,-35.668
-0.177,-0.071,-9.55,-106.181,-43.698
-0.246,-0.124,-17.215,-76.017,-38.554
-0.234,-0.115,-15.025,-89.995,-44.254
-0.218,-0.103,-17.716,-80.82,-38.525
-0.225,-0.081,-10.246,-135.717,-48.868
-0.253,-0.116,-22.678,-148.106,-67.875
-0.156,-0.054,-11.617,-46.443,-16.202
-0.151,-0.075,-9.553,-52.048,-26.098
-0.234,-0.084,-27.473,-163.752,-59.062
-0.225,-0.076,-29.557,-170.984,-57.728
-0.211,-0.112,-12.467,-144.824,-76.935
-0.179,-0.066,-7.773,-74.329,-27.548
-0.22,-0.106,-6.183,-114.271,-55.257
-0.223,-0.089,-30.457,-178.469,-71.304
-0.168,-0.073,-10.876,-51.647,-22.544
-0.19,-0.073,-15.232,-107.777,-41.608
-0.172,-0.082,-3.701,-45.107,-21.686
-0.251,-0.117,-40.479,-253.397,-117.813
-0.22,-0.113,-11.608,-69.605,-35.733
-0.213,-0.064,-3.138,-74.702,-22.235
-0.234,-0.114,-31.674,-249.409,-121.817
-0.232,-0.102,-20.25,-191.179,-83.714
-0.208,-0.086,-11.806,-152.541,-62.965
-0.23,-0.109,-16.454,-99.01,-46.831
-0.037,-0.03,-19.719,-14.959,-12.08
-0.17,-0.064,-10.534,-102.973,-40.678
-0.227,-0.107,-30.188,-189.551,-89.916
-0.18,-0.068,-11.676,-122.045,-46.287
-0.215,-0.067,-25.116,-116.896,-36.735
-0.21,-0.073,-20.767,-117.894,-40.955
-0.238,-0.115,-15.156,-142.022,-69.431
-0.154,-0.02,-20.037,-90.145,-12.002
-0.226,-0.08,-34.418,-209.57,-74.201
-0.23,-0.119,-15.655,-94.682,-49.308
-0.212,-0.09,-9.873,-89.439,-38.274
-0.174,-0.065,-31.774,-130.04,-49.86
-0.219,-0.091,-14.487,-79.121,-33.26
-0.195,-0.074,-12.603,-78.923,-30.334
-0.281,-0.131,-20.17,-79.357,-37.098
-0.242,-0.089,-30.955,-244.445,-90.296
-0.209,-0.097,-28.446,-173.296,-80.903
-0.171,-0.064,-15.343,-96.589,-37.017
-0.247,-0.12,-39.41,-206.81,-100.696
-0.206,-0.083,-23.623,-96.298,-38.663
-0.136,-0.08,-9.98,-51.378,-30.134
-0.174,-0.082,-11.545,-89.796,-42.161
-0.204,-0.073,-11.013,-110.839,-39.92
-0.229,-0.118,-19.236,-108.64,-56.113
-0.184,-0.095,-12.322,-68.929,-35.523
-0.238,-0.12,-21.656,-168.934,-85.26
-0.199,-0.112,-3.725,-61.438,-34.761
-0.221,-0.082,-26.471,-145.053,-53.749
-0.218,-0.09,-35.597,-233.008,-96.296
-0.254,-0.126,-11.227,-101.546,-50.304
-0.212,-0.077,-23.974,-159.267,-58.02
-0.22,-0.091,-19.759,-182.57,-75.173
-0.19,-0.073,-13.933,-101.229,-39.123
-0.203,-0.081,-23.486,-123.7,-50.09
-0.212,-0.069,-11.414,-97.215,-32.157
-0.233,-0.11,-28.495,-213.117,-100.708
-0.205,-0.093,-12.705,-89.446,-40.796
-0.266,-0.134,-36.573,-215.632,-108.489
-0.155,-0.046,-11.03,-75.373,-22.447
-0.205,-0.056,-28.455,-118.701,-32.322
-0.164,-0.086,-1.451,-60.435,-31.796
-0.266,-0.098,-22.532,-104.37,-38.238
-0.292,-0.162,-18.409,-152.11,-84.224
-0.219,-0.1,-23.228,-125.243,-57.254
-0.213,-0.077,-26.147,-127.931,-45.996
-0.197,-0.061,-19.486,-118.635,-36.497
-0.218,-0.094,-14.67,-107.488,-46.528
-0.214,-0.088,-21.328,-96.219,-39.554
-0.155,-0.067,-21.158,-104.584,-45.195
-0.234,-0.102,-13.574,-78.439,-34.455
-0.193,-0.079,-17.192,-102.487,-42.095
-0.222,-0.08,-32.16,-224.054,-80.738
-0.222,-0.102,-49.733,-276.849,-127.154
-0.195,-0.083,-15.89,-71.145,-30.133
-0.213,-0.116,-18.775,-141.941,-77.067
-0.169,-0.069,-11.024,-65.202,-34.561
-0.266,-0.063,-30,-146.376,-34.719
-0.192,-0.076,-16.737,-120.73,-47.997
-0.264,-0.123,-14.865,-80.791,-37.761
-0.129,-0.063,-11.707,-36.487,-18.441
-0.237,-0.127,-19.69,-148.328,-79.218
-0.179,-0.096,-18.021,-91.927,-49.102
-0.184,-0.082,-18.065,-188.34,-84.546
-0.132,-0.06,-2.76,-33.992,-15.553
-0.199,-0.089,-12.163,-90.508,-40.923
-0.227,-0.105,-28.151,-170.36,-78.925
-0.182,-0.054,-31.026,-121.282,-35.94
-0.16,-0.024,-6.47,-58.357,-8.932
-0.136,-0.033,-30.496,-80.984,-19.724
-0.245,-0.11,-22.487,-108.458,-49.342
-0.215,-0.104,-22.362,-180.562,-87.368
-0.247,-0.099,-25.29,-165.433,-66.734
-0.209,-0.1,-14.152,-56.965,-27.841
-0.097,-0.009,-23.986,-67.838,-6.147
-0.267,-0.134,-23.106,-121.867,-61.041
-0.253,-0.116,-31.87,-194.654,-88.839
-0.146,-0.065,-3.82,-92.39,-40.953
-0.249,-0.136,-12.044,-125.398,-68.568
-0.236,-0.122,-27.471,-234.541,-121.172
-0.217,-0.099,-23.014,-125.367,-57.351
-0.191,-0.089,-25.016,-119.842,-56.707
-0.219,-0.095,-11.24,-100.504,-44.095
-0.261,-0.138,-14.307,-87.563,-46.153
-0.14,-0.019,-18.051,-52.441,-7.166
-0.215,-0.082,-31.104,-167.204,-63.678
-0.198,-0.078,-31.405,-212.966,-84.009
-0.253,-0.132,-24.198,-176.542,-91.871
-0.245,-0.108,-16.279,-87.213,-38.546
-0.166,-0.039,-8.451,-78.133,-18.479
-0.203,-0.088,-4.969,-47.122,-21.715
-0.16,-0.109,1.002,-35.752,-24.345
-0.204,-0.092,-13.212,-93.013,-41.914
-0.239,-0.069,-31.071,-227.931,-65.571
-0.258,-0.114,-10.701,-154.691,-75.711
-0.196,-0.097,-20.382,-180.992,-89.636
-0.256,-0.135,-13.838,-87.441,-46.743
-0.195,-0.063,-17.974,-66.135,-21.694
-0.218,-0.099,-20.131,-121.378,-55.792
-0.244,-0.118,-14.042,-109.929,-53.322
-0.244,-0.097,-25.533,-149.91,-59.932
-0.217,-0.106,-29.91,-132.949,-66.175
-0.176,-0.104,-13.883,-83.098,-48.863
-0.253,-0.124,-25.565,-110.503,-54.171
-0.28,-0.126,-20.932,-93.589,-42.717
-0.218,-0.086,-19.97,-140.078,-55.591
-0.19,-0.097,-7.683,-109.029,-55.607
-0.208,-0.103,-9.628,-89.407,-44.103
-0.242,-0.114,-19.753,-106.564,-50.246
-0.085,-0.032,-7.941,-28.58,-10.648
-0.21,-0.065,-33.732,-180.298,-55.911
-0.179,-0.053,-17.189,-70.139,-20.93
-0.247,-0.114,-26.764,-146.227,-67.455
-0.213,-0.109,-19.747,-232.675,-119.249
-0.231,-0.096,-36.27,-215.946,-89.526
-0.083,-0.031,-11.657,-33.069,-13.024
-0.25,-0.104,-26.67,-180.225,-75.309
-0.248,-0.124,-12.861,-102.044,-51.223
-0.218,-0.117,-13.45,-130.207,-70.228
-0.191,-0.104,-8.486,-61.314,-33.535
-0.25,-0.108,-36.876,-194.315,-86.879
-0.21,-0.096,-9.191,-98.83,-45.203
-0.229,-0.11,-21.224,-162.206,-78.284
-0.2,-0.085,-9.735,-105.052,-44.575
-0.21,-0.09,-6.453,-107.843,-46.255
-0.216,-0.104,-33.123,-212.995,-103.05
-0.237,-0.09,-39.077,-227.447,-86.249
-0.212,-0.1,-34.83,-218.827,-103.542
-0.215,-0.132,-2.953,-118.924,-73.091
-0.218,-0.093,-13.581,-68.321,-29.12
-0.178,-0.082,-10.048,-77.902,-36.028
-0.271,-0.112,-17.214,-73.27,-30.178
-0.219,-0.071,-10.371,-99.378,-32.427
-0.224,-0.084,-27.4,-160.339,-60.327
-0.174,-0.07,-11.627,-58.626,-23.473
-0.215,-0.122,-15.642,-144.267,-82.138
-0.174,-0.067,-0.283,-87.317,-34.022
-0.239,-0.11,-23.418,-126.938,-58.387
-0.199,-0.091,-9.081,-81.955,-38.404
-0.228,-0.118,-20.714,-98.688,-51.169
-0.213,-0.1,-19.286,-170.726,-80.3
-0.219,-0.114,-17.9,-130.426,-68.05
-0.178,-0.086,-10.426,-91.73,-44.695
-0.256,-0.135,-17.907,-182.862,-97.013
-0.195,-0.101,-17.251,-106.128,-54.94
-0.231,-0.12,-26.833,-210.215,-109.534
-0.223,-0.058,-24.948,-149.053,-38.76
-0.252,-0.138,-18.695,-90.95,-49.779
-0.062,0,-14.256,-56.839,0.083
-0.196,-0.08,-19.309,-120.007,-51.093
-0.209,-0.076,-31.411,-153.601,-57.197
-0.26,-0.142,-16.124,-150.581,-82.466
-0.202,-0.075,-10.436,-86.936,-32.431
-0.094,-0.033,-6.776,-29.934,-10.698
-0.214,-0.062,-22.722,-111.342,-32.455
-0.136,-0.08,-12.923,-43.92,-25.976
-0.237,-0.113,-16.904,-98.187,-46.924
-0.222,-0.109,-17.569,-110.99,-54.507
-0.205,-0.103,-15.253,-90.849,-45.53
-0.243,-0.086,-16.003,-120.785,-42.794
-0.228,-0.047,-16.827,-73.543,-15.141
