X1_steric,X2_clash,X3_proDesolv,X4_ligDesolv,X5_ligDesolvHB,X6_HB,Y1_score
-11.463736,0.273749,3.960533,4.339832,-1.819681,-6.602108,-11.311409
-13.155591,0.278233,3.1529,5.228066,-2.654634,-6.757624,-13.908649
-12.764373,0.416589,5.040255,6.818049,-3.345073,-13.774717,-17.60927
-9.169758,0.215929,2.549226,2.068533,-1.460608,-1.86153,-7.658207
-13.928805,0.256972,2.703394,5.137631,-0.854441,-4.334692,-11.019943
-15.682851,0.267447,5.791268,5.189121,-2.84399,-4.639252,-11.918257
-8.084928,0.131007,2.145028,1.745531,-0.313631,-3.049981,-7.426973
-8.615274,0.315275,1.963972,5.593506,-2.314958,-3.89434,-6.95182
-5.823291,0.102813,0.405627,2.465952,-1.068665,-2.442584,-6.360147
-12.613169,0.267773,4.740699,5.851494,-2.192503,-5.699207,-9.644913
-2.814368,0.129674,1.911545,3.053946,-0.587553,-7.320691,-5.627449
-16.246668,0.611601,6.572613,9.845882,-3.845047,-15.776913,-18.838531
-10.975582,0.497859,4.064162,5.658376,-2.088528,-6.608911,-9.452624
-10.061969,0.118266,1.103413,4.376827,-0.596667,-4.467385,-9.527515
-18.344849,0.391317,3.3639,7.898221,-4.167032,-9.114088,-19.97253
-12.221476,0.381851,2.71961,4.071249,-2.466764,-4.657688,-12.173216
-17.122877,0.392543,4.166846,1.605008,-0.025413,-0.05229,-11.036182
-12.436683,0.189803,3.110601,3.156739,-3.047228,-3.393846,-12.420614
-25.113018,0.442905,4.803433,6.01987,-4.232486,-4.766354,-22.84565
-13.98311,0.355575,3.321536,4.342761,-3.897989,-5.855276,-15.716504
-7.188872,0.328968,3.743537,5.003569,-2.04781,-7.886771,-8.047379
-13.833433,0.18341,1.653185,2.410467,-0.429069,-1.767733,-11.783173
-8.120742,0.452656,3.835533,4.620551,-1.682727,-9.342521,-10.237249
-26.927513,0.598503,7.358004,12.874441,-2.404703,-13.546704,-22.047974
-28.70093,0.595953,8.710934,10.963313,-7.675474,-16.740135,-32.84634
-25.092951,0.567909,8.070675,13.496597,-3.868479,-18.01227,-24.838518
-16.960663,0.402555,2.428582,3.359473,-0.007352,-0.402024,-11.179429
-12.594715,0.260673,2.558702,1.078448,-0.036438,-0.320569,-9.0539
-13.95939,0.263477,3.875107,6.569309,-4.57659,-5.011405,-12.839493
-12.11656,0.237807,1.798485,9.008133,-3.887265,-7.809998,-12.769398
-24.697691,0.56818,5.422658,13.553041,-7.027221,-22.105482,-34.286514
-23.60157,0.59661,6.627223,3.714317,-1.614844,-2.242933,-16.521196
-4.491446,0.201591,0.752505,1.066037,-0.000241,-0.212146,-2.683699
-6.960516,1.060664,6.257054,5.00276,-1.043086,-3.261688,1.055187
-6.574968,0.159732,2.782206,3.598855,-3.422809,-9.376827,-12.83381
-3.425394,0.43686,2.48545,6.119198,-1.732542,-6.744408,-2.860837
-8.227687,0.142537,4.462424,4.711574,-0.575958,-4.973066,-4.460176
-8.682202,0.216282,1.281675,2.398638,-1.318005,-3.573647,-9.677258
-9.971992,0.220234,0.223994,1.090021,-0.000139,0,-8.437881
-5.286713,0.209487,3.203727,4.11658,-0.850615,-9.861115,-8.468648
-8.194652,0.234775,3.283709,5.41818,-2.049767,-2.254593,-3.562348
-14.445621,0.341303,3.495126,6.406692,-2.404162,-4.155169,-10.761831
-18.16753,0.413714,8.775334,7.212755,-3.374182,-7.841613,-12.981524
-12.29953,0.464379,2.422997,5.988674,-2.515812,-7.329566,-13.268858
-7.038463,0.171906,1.832931,4.197387,-1.512809,-4.238545,-6.587594
-7.975576,0.281929,1.694016,3.596739,-1.53044,-6.622287,-10.555619
-13.211511,0.383181,3.388238,7.768671,-2.632537,-15.438169,-19.742126
-18.170677,0.320747,4.681463,1.99418,-1.118819,-1.22402,-13.517125
-8.662012,0.205964,1.165736,2.990824,-1.401459,-3.600471,-9.301417
-10.350892,0.403371,2.525235,3.00552,-3.331894,-2.801723,-10.550384
-14.298013,0.263679,2.809278,5.913486,-3.069606,-8.004661,-16.385838
-6.042755,0.214945,3.109026,4.689716,-3.602424,-12.113447,-13.744938
-13.314055,0.332824,4.042489,3.294954,-1.045688,-3.455568,-10.145046
-11.088574,0.132197,1.958256,4.105766,-3.025783,-5.172995,-13.091133
-10.807515,0.485593,5.082545,5.779577,-2.751655,-9.42856,-11.640016
-15.378892,0.296278,3.582417,4.809007,-1.49338,-5.598976,-13.783546
-13.435139,0.477932,4.450408,10.809958,-3.818094,-12.850445,-14.365381
-8.255154,0.145237,2.487143,3.849034,-0.875555,-7.052616,-9.70191
-11.909709,0.326523,3.647831,2.540039,-2.622158,-5.51414,-13.531612
-13.972182,0.348701,4.733281,7.532218,-2.921816,-7.359033,-11.638832
-14.877944,0.39368,3.045649,5.788179,-1.395025,-3.018153,-10.063615
-12.301486,0.262536,2.039687,7.147287,-0.600586,-7.491346,-10.943908
-11.569601,0.303117,2.341908,1.194721,-0.5524,-6.387751,-14.670005
-10.690137,0.30561,5.016048,5.164914,-3.654967,-7.583364,-11.441896
-10.584445,0.42654,4.643077,4.931911,-2.754109,-7.971451,-11.308477
-10.013009,0.306269,4.895963,4.953223,-2.403181,-6.510331,-8.771066
-15.7255,0.358721,4.299962,7.706739,-2.170341,-2.343506,-7.873925
-10.503016,0.28983,2.784636,5.470693,-2.431422,-11.909318,-16.298595
-16.931002,0.227369,5.170576,3.682404,-0.797713,-5.985888,-14.634253
-11.280784,0.340444,3.405049,4.583978,-1.279394,-3.579576,-7.810283
-7.493448,0.096388,1.576754,2.27444,-0.31675,-0.66047,-4.523087
-16.320427,0.288618,5.010943,6.210102,-3.675778,-7.279121,-15.765663
-22.379265,0.370414,5.588149,9.188424,-4.033133,-9.832379,-21.097794
-11.850302,0.511821,5.036211,9.317249,-5.784802,-13.807972,-16.577795
-13.295495,0.179423,3.171007,3.953794,-2.608015,-3.896797,-12.496082
-16.036674,0.439829,3.997365,3.766362,-3.065271,-4.492753,-15.391142
-7.420063,0.54913,2.910385,5.863519,-1.882978,-7.378765,-7.358772
-12.719294,0.2765,0.738392,1.724037,-4.2e-05,0,-9.980406
-7.311281,0.087882,1.129497,0.929526,-0.085577,-1.423126,-6.673079
-14.99564,0.297477,3.423802,4.798233,-2.855919,-6.981134,-16.313183
-8.37041,0.196443,1.226744,1.623072,-0.026781,-0.147412,-5.498343
-23.041201,0.36621,6.86849,6.295872,-1.793937,-3.375899,-14.680466
-14.937968,0.273445,2.078298,4.385779,-2.391217,-4.911351,-15.503016
-11.704359,0.245836,1.521889,2.399217,-1.407905,-3.714499,-12.659821
-13.630382,0.43747,3.499859,2.31931,-0.833803,-1.888348,-10.095893
-10.004452,0.252759,3.881922,5.749587,-2.504139,-10.48185,-13.106173
-15.731565,0.290003,3.604378,3.954706,-3.186788,-4.6463,-15.715566
-15.275107,0.226142,2.765278,4.320167,-1.568885,-1.181064,-10.71347
-18.260405,0.228139,3.364043,7.443507,-4.213591,-13.30115,-24.739456
-7.024126,0.256918,3.289981,5.003573,-1.529864,-7.17246,-7.175978
-4.900858,0.113636,0.688667,1.608189,-1.245255,-0.539488,-4.275109
-13.104397,0.463155,6.181555,11.097425,-4.229931,-20.982094,-20.574287
-9.143162,0.376349,4.099482,6.268625,-2.793788,-8.872213,-10.064709
-9.082209,0.304923,3.707767,5.65512,-2.717026,-8.797301,-10.928725
-7.468396,0.291266,2.999008,4.498217,-3.731154,-11.237584,-14.648643
-13.373137,0.35894,3.91665,7.600181,-4.25661,-11.794872,-17.548847
-12.155967,0.244649,3.083118,4.036521,-3.526181,-8.09773,-16.415588
-10.047902,0.368741,1.925318,5.971159,-1.2849,-2.378258,-5.445843
-8.314075,0.211296,3.908054,0.899714,0,-2.604158,-5.899168
-13.259815,0.456219,2.542772,4.056898,-0.969587,-10.814782,-17.988297
-8.63029,0.217952,1.26442,2.39923,-1.381901,-3.671682,-9.802271
-12.095556,0.175997,2.104246,3.205555,-1.846349,-5.011126,-13.467234
-12.14895,0.113991,0.951991,2.938007,-0.205541,-1.192594,-9.543097
-13.858602,0.263422,4.490719,6.54404,-1.617776,-8.342958,-12.521154
-14.88991,0.291829,3.905828,2.575023,-2.137636,-2.875288,-13.130154
-7.98893,0.236637,0.193307,1.212874,-0.209981,0,-6.556092
-6.50683,0.342943,1.990216,4.026391,-0.179456,-6.173967,-6.500702
-19.56879,0.19921,7.076779,4.591144,-0.972189,-6.607789,-15.281637
-13.423025,0.516426,6.403541,8.355673,-2.111262,-11.074497,-11.333146
-17.285137,0.252605,3.457674,3.999792,-0.849701,-3.661057,-14.085823
-10.679762,0.392506,5.868663,4.73266,-2.207688,-8.373678,-10.2673
-12.354002,0.378797,5.038465,6.431578,-3.752117,-11.97674,-16.234018
-16.641945,0.374947,4.201845,7.375099,-0.789164,-4.193392,-9.672609
-7.689666,0.172245,1.378322,2.387058,-0.378438,-3.655662,-7.78614
-8.86595,0.37649,4.696577,7.633288,-4.592625,-10.093408,-10.845627
-4.769036,0.162064,3.134697,2.525438,-0.879617,-1.384242,-1.210696
-18.040016,0.355935,6.548813,9.973763,-3.095932,-7.385199,-11.642637
-8.568053,0.113973,1.223941,0.510724,-0.019327,-2.090862,-8.829603
-4.413376,0.189236,2.850524,3.468132,-0.754623,-9.346179,-8.006287
-15.910792,0.442299,6.615829,10.917109,-6.000402,-7.586876,-11.522833
-18.517487,0.552719,7.112348,8.181723,-1.934632,-10.15017,-14.755499
-16.733421,0.36855,4.438462,4.511945,-1.991979,-5.82297,-15.229414
-12.644389,0.182964,2.305309,1.822291,-1.820582,-2.068803,-12.223209
-5.989824,0.249065,3.70284,5.644505,-1.389481,-4.064951,-1.847846
-14.961733,0.407717,4.916042,3.939407,-2.05017,-5.094847,-12.843583
-18.663937,0.415454,4.338389,2.506197,-0.032772,-0.107092,-11.543758
-15.056422,0.526766,3.704648,4.031456,-1.309721,-2.570739,-10.674012
-12.357379,0.384198,2.530875,6.027951,-2.615617,-13.883871,-19.913845
-9.466581,0.361821,4.105396,8.517824,-2.32193,-10.02555,-8.82902
-14.608115,0.303854,4.523237,5.788687,-2.6363,-6.273275,-12.901913
-12.897203,0.187964,3.257611,5.610623,-0.530561,-2.873419,-7.244985
-18.471668,0.500734,7.194438,11.303482,-5.127575,-19.96377,-24.564358
-13.477107,0.221121,2.73256,3.298951,-4.416384,-3.57922,-15.220079
-10.000221,0.302249,3.521403,0.735671,-0.035467,-0.010889,-5.487255
-18.893879,0.57037,6.073225,8.171106,-2.213688,-10.690825,-16.98369
-10.052229,0.167866,0.738035,1.056963,-0.002717,-0.114858,-8.206941
-8.551719,0.563189,4.837224,6.207384,-2.996456,-15.224726,-15.165103
-7.709863,0.089966,1.134668,1.595638,-0.007647,-1.518237,-6.415475
-22.513741,0.495273,6.278416,11.465314,-3.520423,-10.904276,-18.699436
-19.124514,0.353509,4.769342,8.092322,-4.083298,-6.886847,-16.879484
-10.52759,0.672188,4.848212,2.007749,-0.466488,-0.435305,-3.901234
-22.887772,0.429622,5.803996,9.928074,-6.317163,-12.890218,-25.93346
-12.483109,0.336106,2.344038,2.661754,-1.140325,-3.170241,-11.451777
-9.375358,0.268574,3.005068,2.627844,-1.280275,-0.561523,-5.315669
-12.139145,0.37132,2.262597,2.41375,-2.404809,-2.812413,-12.308701
-10.731072,0.385057,5.235474,5.33352,-2.279427,-7.655481,-9.711928
-14.23079,0.213413,4.082576,2.82269,-1.635412,-2.232338,-10.97986
-7.816359,0.292229,3.271004,5.384796,-2.2679,-10.619537,-11.755766
-19.088194,0.270502,1.968897,2.121214,-0.002865,-0.058933,-14.789379
-5.692625,0.220942,3.343224,3.536279,-1.087685,-2.224949,-1.904814
-17.155928,0.318719,1.278892,4.837571,-0.527301,-2.875265,-14.123311
-25.009743,0.701572,8.038689,14.15998,-6.207133,-21.489332,-29.805967
-12.662896,0.171938,2.878226,1.499523,-0.531237,-0.919464,-9.563909
-17.411459,0.298083,4.9273,8.932227,-2.79836,-6.235961,-12.288171
-18.987808,0.452826,6.486465,8.838245,-3.530539,-8.684533,-15.425344
-9.249611,0.374443,5.257038,5.705136,-2.555527,-8.533119,-9.00164
-11.497741,0.642443,6.295139,6.074041,-3.552945,-20.227535,-22.266598
-8.805939,0.376509,2.757436,2.921399,-0.947073,-3.245213,-6.942881
-22.112913,0.567376,7.346075,5.153237,-1.413605,-2.471104,-12.930935
-11.183,0.237765,6.586853,3.0427,-2.837737,-6.598973,-10.752392
-22.030085,0.413422,6.319453,7.544384,-4.707917,-11.555192,-24.015934
-10.841112,0.173484,1.237032,7.096879,-2.46781,-4.632075,-9.433601
-13.758998,0.263213,1.969704,6.796636,-1.765255,-9.296109,-15.79081
-0.815601,0.220225,4.482451,2.913109,-1.074049,-3.487514,2.238622
-11.922705,0.255907,0.795814,2.00257,-0.297093,-1.972562,-11.138069
-8.696767,0.232222,3.807554,5.672229,-5.439944,-6.427207,-10.851914
-10.635781,0.587012,5.157798,6.370933,-3.729416,-11.142111,-13.391565
-16.267855,0.50958,5.436323,3.781856,-1.999916,-6.77179,-15.3118
-14.489443,0.35733,2.886101,7.053993,-2.322678,-5.858563,-12.37326
-4.394353,0.189831,4.472999,6.320993,-2.485985,-12.926722,-8.823236
-6.048286,0.27832,4.034817,5.957793,-2.733498,-9.456827,-7.967682
-16.406328,0.627157,4.725946,2.758336,-1.638286,-3.831798,-13.764975
-9.744439,0.138617,0.603218,0.95839,-0.41679,-1.822887,-10.283891
-12.184896,0.361935,4.856656,7.284217,-4.898887,-12.984783,-17.565758
-23.072447,0.530653,7.126249,11.812831,-3.491192,-8.828012,-15.921919
-28.795767,0.685598,9.11718,11.113065,-7.142385,-15.309394,-30.331703
-5.814575,0.16148,1.852237,2.65258,0,-0.010924,-1.159202
-6.434653,0.376983,4.758327,8.511527,-5.422388,-10.531476,-8.74168
-10.889725,0.433289,2.568088,1.731904,-0.38938,-2.037423,-8.583245
-9.39137,0.143076,5.419179,5.229016,-0.643076,-5.67604,-4.919215
-14.682646,0.355149,3.536828,8.063151,-2.313196,-6.227665,-11.268379
-6.966604,0.311631,3.527845,3.595262,-2.654512,-9.181935,-11.368315
-6.665843,0.175273,0.937853,5.31916,-1.233847,-10.840389,-12.307792
-14.56784,0.410657,5.895292,6.972563,-5.146822,-13.557242,-19.993391
-13.947708,0.234325,2.35122,1.417971,-0.007893,-0.037238,-9.989324
-22.558741,0.591742,5.989712,4.972936,-0.837941,-10.791058,-22.63335
-4.6386,0.285395,2.036786,4.192848,-3.060989,-6.991686,-8.176246
-11.749805,0.243316,2.720232,4.305077,-1.843673,-7.757075,-14.081928
-18.591242,0.247179,3.362553,4.157421,-0.39007,-1.006427,-12.220586
-14.17317,0.45291,4.771166,10.109015,-5.485953,-9.740247,-14.066279
-8.235111,0.251139,2.109922,5.117973,-0.460121,-5.628175,-6.844373
-6.503781,0.525101,6.363458,8.443582,-2.160701,-11.076747,-4.409089
-12.175465,0.111767,0.774364,2.212869,-0.116747,-0.098435,-9.291647
-19.112623,0.430333,3.291504,2.247945,-0.037889,-0.074052,-13.254784
-16.931889,0.380209,4.884614,7.917909,-5.030299,-9.853939,-18.633392
-6.605841,0.196166,0.983904,3.965246,-0.608863,-8.260811,-10.330197
-8.109906,0.910412,3.847635,5.421856,-0.338243,-3.793496,-2.061741
-14.472154,0.103203,2.217001,2.148794,-1.166603,-3.332497,-14.502254
-14.457079,0.168345,3.15937,4.894194,-2.4559,-3.522327,-12.213398
-11.687099,0.32117,3.532133,5.501074,-2.21705,-4.837519,-9.387292
-13.33991,0.206699,2.538272,1.989785,-0.913664,-2.347551,-11.866368
-22.799576,0.475922,6.550884,5.44897,-1.370646,-3.543804,-15.238249
-13.428185,0.403186,5.084096,7.394121,-4.11425,-16.380007,-21.041039
-16.771891,0.377963,5.274899,6.175842,-3.469929,-7.9382,-16.351316
-11.045328,0.202297,1.836053,3.09255,-2.853841,-9.218319,-17.986588
-9.331723,0.074071,2.626103,1.774388,-0.800618,-2.259366,-7.917145
-6.812842,0.369517,1.136607,1.137524,-0.000795,-0.280251,-4.45024
-19.520061,0.493083,4.864123,8.777523,-2.715797,-12.745358,-20.846489
-26.885586,0.506624,8.808417,12.061017,-8.205893,-13.535786,-27.251205
-16.748987,0.328925,3.507221,4.238487,-1.878517,-2.949381,-13.502253
-10.883409,0.306753,2.326256,2.997144,-1.836825,-7.110345,-14.200426
-9.055791,0.325356,2.758757,6.086926,-0.950051,-5.766715,-6.601518
-6.020547,0.170204,4.220863,0,0,-1.743434,-3.372915
-3.410621,0.125991,0.542915,2.078756,-1.894013,-0.954984,-3.511955
-10.044853,0.312138,3.544778,6.960001,-4.549756,-13.695292,-17.472982
-14.837783,0.375378,4.307949,8.682978,-1.713252,-5.249973,-8.434704
-13.048178,0.295885,7.539535,3.591073,-3.801439,-3.771163,-9.194288
-13.644947,0.488653,5.750398,6.535151,-2.229683,-5.257753,-8.358181
-9.003509,0.197941,1.834162,2.398783,-0.969075,-4.053735,-9.595432
-6.507162,0.305874,3.754822,5.002041,-1.895108,-8.195741,-7.535274
-17.563114,0.185857,2.533533,1.950001,-1.270217,-1.653016,-15.816955
-10.77994,0.183161,3.911897,5.529718,-3.85492,-10.884788,-15.894871
-14.746159,0.365763,2.491591,1.777155,-0.666201,-0.749569,-11.527419
-17.26527,0.203148,1.581443,3.454108,-0.178659,-1.19632,-13.401552
-13.131868,0.241383,2.017798,1.271955,-0.430128,-0.672414,-10.703273
-14.015633,0.187886,2.569084,2.766169,-1.305648,-4.618201,-14.416344
-9.948275,0.180007,1.321209,2.381222,-1.067088,-3.888804,-11.021728
-15.629603,0.437969,4.006524,6.478723,-3.353176,-7.935873,-15.995436
-14.576833,0.237744,4.529208,3.878243,-2.347703,-4.80059,-13.079931
-12.102142,0.225722,1.905985,4.427436,-1.897271,-4.830477,-12.270747
-13.572143,0.123341,3.109611,2.478976,-1.939086,-2.176807,-11.976109
-5.55498,0.263494,2.330316,5.173711,-0.759752,-1.930779,-0.47799
-18.16473,0.489802,3.275089,11.655784,-6.430178,-8.039997,-17.214231
-4.79833,0.221018,4.383384,7.091002,-2.803758,-19.151966,-15.05865
-15.633407,0.424365,6.145221,6.5853,-3.529391,-10.156945,-16.164856
-18.175035,0.725899,7.570444,8.56057,-6.65732,-5.809185,-13.784628
-24.871176,0.57186,5.718408,9.872418,-4.585628,-13.155622,-26.449741
-8.681723,0.314858,2.466411,6.019376,-2.384985,-9.209075,-11.475138
-19.92326,0.281048,5.189215,7.819279,-2.029562,-8.188472,-16.851753
-11.304675,0.18446,3.463631,2.952626,-4.621553,-5.040585,-14.366098
-15.780764,0.245762,2.751087,3.144278,-0.700273,-3.323183,-13.663092
-9.27863,0.265088,1.747569,4.299598,-1.313241,-7.179826,-11.459442
-21.484535,0.447314,5.89691,9.41048,-6.744254,-11.963125,-24.437212
-13.133872,0.321019,2.996985,4.900276,-3.724781,-8.924767,-17.56514
-10.945302,0.40873,5.815191,8.97404,-5.920284,-11.353442,-13.021067
-11.832733,0.352894,2.787748,4.103892,-2.606556,-4.800319,-11.995075
-12.47512,0.288591,2.287886,4.051015,-3.051329,-4.683904,-13.582861
-25.267708,0.523833,6.30819,6.818702,-5.070493,-5.826213,-22.513687
-22.975847,0.54312,7.571442,12.922221,-5.621257,-22.522692,-30.083014
-18.161522,0.679138,8.939727,13.035027,-5.084246,-10.160658,-10.752534
-11.279305,0.272415,3.65751,1.883132,-1.677804,-3.008674,-10.152727
-9.336338,0.149628,1.185748,2.756718,-0.016796,-3.067534,-8.328573
-11.700796,0.328294,1.644277,0.56618,0,0,-9.162045
-8.236238,0.083517,0.384929,0.8952,0,0,-6.872593
-10.687293,0.375265,5.290854,4.620718,-3.024984,-9.213071,-12.63851
-17.648319,0.354708,4.517691,9.636167,-2.048453,-14.61256,-19.800768
-7.231797,0.283779,3.113282,3.878014,-1.97991,-10.509295,-12.445927
-18.325466,0.413805,3.619159,2.422994,-0.79308,-1.664186,-14.326773
-6.772181,0.304335,4.838816,4.280948,-1.36498,-12.022185,-10.735247
-10.919713,0.222742,2.757172,1.965599,-0.370552,-0.596948,-6.9417
-10.440135,0.278661,2.136274,3.656402,-2.819018,-5.011807,-12.199621
-12.377494,0.281026,2.778743,3.470207,-2.420063,-6.31852,-14.586101
-16.61841,0.433667,7.633556,7.781199,-5.837178,-10.807676,-17.414843
-15.823315,0.348055,7.553791,7.340114,-5.575109,-18.322433,-24.478895
-11.692883,0.273212,2.319819,4.368442,-1.354292,-5.270278,-11.355982
-20.415421,0.244924,2.709764,1.944707,-0.36815,-0.831391,-16.715565
-13.827941,0.380732,1.44248,4.010893,-1.37546,-1.604722,-10.974018
-23.506756,0.409423,7.055122,5.230581,-1.3632,-2.426836,-14.601665
-17.030382,0.43746,5.557761,6.366092,-1.930666,-11.772585,-18.372318
-9.754236,0.125127,1.295772,0.990005,-0.403899,-0.867599,-8.614829
-9.154064,1.318465,4.508923,10.681374,-0.63127,-2.36775,4.355678
-16.465998,0.373361,5.697973,6.396446,-3.797666,-10.415114,-18.210999
-18.908995,0.486874,5.296606,11.507051,-4.68654,-21.273069,-27.578074
-14.485229,0.266922,2.920764,2.499037,-2.269417,-3.020901,-14.088823
-11.826316,0.278724,1.36917,2.601065,-0.199059,-1.680155,-9.456572
-5.299236,0.31998,0.993782,4.7707,-0.319769,-1.41644,-0.950982
-13.206082,0.183214,4.32104,6.575768,-1.698355,-7.117401,-10.941815
-4.557685,0.441126,2.131855,5.08308,-2.324993,-12.58171,-11.808327
-9.023837,0.224316,3.485468,5.969021,-4.744034,-9.882602,-13.971668
-14.254002,0.298331,2.774854,3.194331,-1.391951,-1.559336,-10.937773
-11.850627,0.253439,2.437553,5.736428,-1.75746,-6.373365,-11.554031
-13.193555,0.250697,3.241484,5.333088,-2.456105,-7.804753,-14.629143
-6.533993,0.18376,2.632134,4.414669,-2.141415,-9.28612,-10.730965
-7.845423,0.222957,2.072187,2.888713,-0.288877,-6.397664,-9.348106
-13.355492,0.245231,4.034173,4.670583,-4.355148,-4.61312,-13.373772
-7.103225,0.164474,2.260654,2.748324,-0.431475,-2.471594,-4.832843
-12.967593,0.217797,2.365234,4.65723,-3.231403,-3.761603,-12.72034
-24.63205,0.459888,6.019817,9.606263,-6.506802,-13.752932,-28.805815
-13.306678,0.293447,4.235933,7.197681,-8.163978,-14.843825,-24.587421
-12.179454,0.519481,5.51695,7.406714,-3.770094,-17.446665,-19.953068
-23.690466,0.514829,6.725038,10.948599,-2.140933,-16.357706,-24.000639
-18.256298,0.301181,1.504439,5.113869,-0.346195,-2.408762,-14.091764
-23.326471,0.564277,2.917236,1.49814,-0.30758,-2.314322,-20.968718
-10.652771,0.176766,1.721975,4.169042,-2.000783,-8.67722,-15.262992
-11.11736,0.379797,4.579914,7.081625,-2.463682,-13.212276,-14.751983
-14.156696,0.331368,2.780113,8.537323,-3.390026,-8.435297,-14.333216
-17.545507,0.537161,3.206404,2.713673,-0.01725,-0.416125,-11.521645
-8.711749,0.175322,1.076565,2.347365,-2.333379,-1.949725,-9.395601
-5.415209,0.315745,4.40926,3.914861,-0.925698,-13.822393,-11.523434
-13.390868,0.370276,3.133768,5.648248,-4.120817,-9.292832,-17.652227
-11.621637,0.411264,4.448137,7.077018,-4.199515,-13.772224,-17.656958
-10.263791,0.172106,2.537465,2.744167,-0.412234,-4.216909,-9.439196
-11.607239,0.202841,2.080073,5.174748,-0.609628,-5.653982,-10.413186
-22.78208,0.330202,5.759011,9.676392,-3.020778,-8.220754,-18.258007
-7.202704,0.318672,3.44959,2.382761,-0.210623,-3.117809,-4.380114
-9.974861,0.504151,4.033516,8.275999,-1.234719,-6.910663,-5.306578
-13.888624,0.236932,2.644938,3.28149,-1.675708,-5.369155,-14.770127
-10.813314,0.221814,3.948015,4.522744,-1.053416,-4.156837,-7.330995
-43.943062,1.014071,11.514763,16.233248,-11.648048,-19.692688,-46.521713
-12.710615,0.364972,2.196185,2.323025,-1.223691,-4.30595,-13.356073
-1.659824,0.472463,4.071018,5.81992,-2.076136,-7.73732,-1.10988
-16.091038,0.26758,2.982396,2.812127,-2.181539,-2.990922,-15.201396
-19.282875,0.287226,1.870037,4.19448,-1.137317,-1.6553,-15.723749
-8.669169,0.192259,1.594568,4.534089,-4.61602,-4.25147,-11.215743
-13.34465,0.319368,5.563864,4.513213,-1.702477,-9.070628,-13.721312
-13.432406,0.329339,5.416939,4.583635,-1.783672,-8.856983,-13.743149
-12.803382,0.246966,4.351595,3.76576,-0.392989,-3.935529,-8.767578
-4.84755,0.210236,1.975317,2.927774,-0.646242,-3.681023,-4.061488
-13.326185,0.181362,1.435058,3.842053,-0.125637,-0.366423,-8.359771
-12.292986,0.151466,1.084395,2.214439,-0.006053,-0.039935,-8.888674
-16.528526,0.341112,3.367383,4.768346,-3.033011,-4.703311,-15.788008
-10.005695,0.459379,3.741369,6.502018,-1.728018,-9.777931,-10.808878
-13.428439,0.273068,1.307729,4.719553,-0.947933,-4.218365,-12.294385
-5.902777,0.370019,2.423463,3.056464,-2.398364,-4.203795,-6.65499
-15.913931,0.500375,5.260787,6.402632,-2.327528,-4.187395,-10.26506
-8.135901,0.163837,2.134955,5.598471,-1.639386,-11.269539,-13.147563
-12.158932,0.187654,1.097759,1.669834,-0.096042,-0.106318,-9.406046
-14.005586,0.264783,3.874875,4.781367,-3.775199,-4.882044,-13.741804
-17.210878,0.258231,3.085008,2.396435,-0.000371,-1.096566,-12.568143
-12.248714,0.217388,1.403117,2.399237,-1.510272,-3.645693,-13.384936
-9.310418,0.338162,5.153089,4.546816,-1.415864,-7.589582,-8.277797
-5.618578,0.227096,2.613039,5.032991,-3.854747,-4.250489,-5.850687
-17.032598,0.312458,3.030246,4.327913,-3.32208,-4.156395,-16.840456
-8.55653,0.071472,0.996537,2.10121,-0.005045,-0.0154,-5.407755
-12.202218,0.315061,2.037972,3.870366,-1.293124,-3.231879,-10.503821
-3.33444,0.163255,2.186464,2.245896,-1.416209,-6.79148,-6.946513
-17.023335,0.29026,3.895049,3.961368,-3.246869,-4.563047,-16.686573
-10.155499,0.299872,4.936029,2.075306,-1.8389,-3.496536,-8.179728
-16.708496,0.214274,2.368419,4.126825,-4.241455,-3.610079,-17.850512
-9.865969,0.169065,1.361116,0.899493,-0.213431,-2.14235,-9.792074
-12.461466,0.269485,1.174303,1.285206,-0.430442,0,-10.162913
-10.973008,0.377266,4.866903,7.52448,-6.792334,-12.945609,-17.942303
-10.22313,0.367198,4.828898,7.734285,-5.295815,-14.933752,-17.522316
-11.09358,0.400724,1.216225,2.604921,-0.227065,-2.706407,-9.805182
-9.60564,0.430492,5.277404,8.76087,-4.629669,-11.677692,-11.444236
-8.373738,0.154615,2.977718,0.941232,-0.169615,-0.754675,-5.224463
-7.197452,0.230341,1.710968,2.026363,-0.8934,-2.260246,-6.383427
-27.815563,0.502154,8.874282,13.89479,-9.182767,-10.839913,-24.56702
-14.47481,0.420316,4.040247,3.600542,-2.153394,-3.703932,-12.27103
-26.620701,0.968771,8.273211,13.170246,-2.882844,-9.566462,-16.65778
-7.676509,0.221473,2.919665,5.151072,-3.251415,-8.816007,-11.45172
-7.497947,0.215023,3.698665,2.642822,-0.933523,-4.379072,-6.254032
-12.285706,0.328703,3.235043,4.634448,-0.474817,-3.617468,-8.179796
-24.231167,0.494042,6.796324,3.016621,-1.600555,-3.247288,-18.772022
-13.283891,0.305951,3.647777,6.144197,-4.205148,-9.490458,-16.881573
-16.038246,0.899397,7.396943,11.055291,-4.34736,-7.289846,-8.32382
-23.466665,0.584695,6.606789,10.630665,-4.818528,-16.868156,-27.331202
-12.197298,0.354529,4.898498,4.53818,-3.203757,-9.591827,-15.201675
