X1_hydrophobic,X2_vdw,X3_hbond,X4_ligand_entropy,Y_cyscore_BA
-1.2558,-1.8061,0,0.336,-2.7259
-1.6934,-2.1217,0,0.336,-3.4791
-2.3898,-2.7785,0,0.378,-4.7902
-1.8218,-2.0766,0,0.378,-3.5204
-2.2778,-2.6327,0,0.252,-4.6584
-0.3562,-0.892,0,0.042,-1.2063
-0.9353,-1.1736,0,0.042,-2.0669
-1.2866,-1.929,0,0.42,-2.7956
-0.8117,-1.3887,0,0,-2.2004
-1.6923,-2.6858,0,0.42,-3.9581
-1.1799,-1.7731,0,0.042,-2.911
-0.6353,-1.3319,0,0.126,-1.8412
-1.7753,-2.6197,0,0.168,-4.2271
-0.7082,-1.2257,0,0,-1.934
-2.0837,-2.0311,0,0.126,-3.9888
-1.7354,-2.159,0,0.168,-3.7264
-0.8614,-2.0078,0,0,-2.8691
-0.566,-0.9182,0,0.126,-1.3582
-1.1686,-1.5536,0,0.21,-2.5122
-1.5511,-1.5153,0,0.042,-3.0243
-0.9124,-1.7123,0,0.042,-2.5827
-1.0977,-1.9205,0,0.168,-2.8502
-2.0507,-2.3257,0,0.084,-4.2924
-1.2179,-1.3828,0,0.042,-2.5587
-1.8465,-4.2308,0,1.176,-4.9013
-1.2169,-2.1219,0,0.21,-3.1287
-0.7166,-1.1643,0,0.126,-1.7549
-1.5894,-1.1469,0,0.042,-2.6943
-1.8873,-3.6626,0,0.546,-5.0039
-4.627,-4.6576,0,1.344,-7.9406
-0.9385,-1.3053,0,0,-2.2438
-1.0097,-0.938,0,0.084,-1.8637
0.4413,-1.8249,0,0.672,-0.7115
-0.9464,-1.5043,0,0.084,-2.3667
-1.7482,-1.952,0,0.42,-3.2802
-3.1878,-2.9812,0,0.672,-5.497
-1.2822,-0.8491,0,0.21,-1.9213
-1.036,-1.0901,0,0.042,-2.0841
-1.7667,-3.2718,0,0.63,-4.4085
-1.8565,-2.1086,0,0.252,-3.7131
-1.3141,-2.2367,0,0.294,-3.2569
-0.9198,-2.6917,0,0.168,-3.4434
-1.3287,-2.1058,0,0.21,-3.2245
-2.9002,-3.4513,0,0.588,-5.7636
-0.9607,-1.8219,0,0.252,-2.5306
-2.1079,-1.689,0,0.378,-3.4189
-0.7885,-0.9461,0,0.084,-1.6507
-1.3825,-2.0852,0,0,-3.4677
-1.9209,-1.7515,0,0.084,-3.5884
-1.2118,-2.4946,0,0.126,-3.5804
-0.7861,-1.1152,0,0.126,-1.7754
-0.7195,-0.9114,0,0.21,-1.4209
-2.4134,-3.3481,0,0.504,-5.2575
-2.9963,-3.5974,0,0.63,-5.9638
-1.5391,-1.9456,0,0.084,-3.4007
-2.213,-2.907,0,0.126,-4.994
-1.1865,-1.7678,0,0.21,-2.7444
-1.2431,-1.2417,0,0.252,-2.2328
-2.0105,-2.1466,0,0.042,-4.1151
-1.0085,-2.4342,0,0.168,-3.2747
-1.6552,-1.5056,0,0.084,-3.0768
-1.055,-1.6748,0,0.168,-2.5618
-1.0094,-1.5794,0,0.042,-2.5468
-0.3819,-1.0256,0,0,-1.4075
-1.3296,-0.8634,0,0.168,-2.025
-1.9157,-2.8003,0,0.42,-4.296
-1.3784,-2.0302,0,0.042,-3.3666
-2.0527,-2.0844,0,0.042,-4.095
-1.4809,-2.6797,0,0.294,-3.8666
-3.2601,-4.4586,0,0.672,-7.0467
-2.027,-2.4823,0,0.294,-4.2152
-0.9626,-1.1212,0,0.168,-1.9158
-2.0712,-2.7191,0,0.378,-4.4123
-0.4487,-0.7419,0,0.21,-0.9806
-1.8504,-2.0735,0,0.042,-3.8819
-0.9765,-0.692,0,0.084,-1.5845
-0.0046,-2.0831,0,0.378,-1.7096
-0.7889,-0.9158,0,0,-1.7047
-1.4787,-1.5978,0,0.084,-2.9925
-1.3073,-2.3607,0,0.294,-3.374
-1.695,-1.973,0,0.084,-3.5839
-2.1328,-3.7201,0,0.882,-4.9708
-1.2691,-1.3453,0,0.126,-2.4884
-1.1309,-1.3444,0,0.126,-2.3493
-1.0745,-1.0211,0,0.588,-1.5076
-0.3369,-0.3374,0,0.084,-0.5904
-1.0066,-1.8245,0,0.042,-2.7891
-1.4917,-1.7447,0,0.252,-2.9844
-1.3875,-1.2782,0,0.252,-2.4137
-1.0712,-1.2444,0,0.168,-2.1477
-2.2509,-2.9588,0,0.252,-4.9577
-1.5403,-2.1876,0,0.084,-3.6439
-0.9521,-1.3792,0,0,-2.3313
-0.9162,-1.0465,0,0.084,-1.8788
-1.3485,-1.3294,0,0.378,-2.2999
-1.1086,-1.618,0,0.63,-2.0966
-1.1322,-1.7996,0,0.21,-2.7218
-2.9096,-2.2829,0,0.252,-4.9405
-1.3848,-1.6734,0,0.084,-2.9742
-0.9394,-1.917,0,0.504,-2.3524
-0.6188,-1.345,0,0,-1.9638
-2.5409,-2.8692,0,0.378,-5.0321
-0.6542,-1.2176,0,0.042,-1.8299
-1.7818,-1.7807,0,0.252,-3.3105
-0.9445,-1.6334,0,0.042,-2.5359
-1.3996,-1.2165,0,0.126,-2.4901
-1.5603,-2.1389,0,0.084,-3.6152
-0.9347,-1.2789,0,0.084,-2.1296
-1.4234,-2.0107,0,0.42,-3.0142
-1.3384,-1.2323,0,0.252,-2.3187
-1.447,-2.5543,0,0.462,-3.5394
-1.0752,-1.7468,0,0.042,-2.7801
-1.4719,-1.7818,0,0,-3.2538
-0.5616,-1.4245,0,0.168,-1.818
-1.6998,-0.7995,0,0.126,-2.3734
-1.1159,-1.2075,0,0.126,-2.1975
-1.9625,-2.6945,0,0.42,-4.237
-0.9909,-1.0286,0,0.042,-1.9774
-0.8023,-1.4894,0,0.252,-2.0397
-0.7532,-0.6287,0,0.21,-1.1719
-1.5613,-1.6251,0,0,-3.1864
-1.2322,-1.8956,0,0.042,-3.0858
-1.9461,-2.2791,0,0.294,-3.9312
-1.4549,-1.9195,0,0.084,-3.2904
-2.036,-2.48,0,0.336,-4.1799
-1.3493,-1.9929,0,0.42,-2.9222
-1.3003,-2.4635,0,0.084,-3.6798
-0.9878,-1.6201,0,0.714,-1.8939
-1.5232,-1.4992,0,0.21,-2.8124
-1.6335,-1.3344,0,0.084,-2.8839
-0.2925,-1.0889,0,0.168,-1.2134
-1.5753,-2.1641,0,0.042,-3.6975
-1.4036,-1.0721,0,0.126,-2.3497
-1.3333,-2.3085,0,0.084,-3.5578
-1.4442,-2.0243,0,0.42,-3.0485
-1.0747,-1.2515,0,0,-2.3262
-0.9734,-1.6533,0,0.252,-2.3746
-1.7746,-2.3122,0,0.42,-3.6668
-2.4569,-3.6336,0,0.756,-5.3345
-2.4218,-2.8049,0,0.588,-4.6387
-2.1332,-2.6025,0,0.126,-4.6097
-3.2821,-2.8557,0,0.378,-5.7598
-1.6586,-1.9169,0,0.168,-3.4076
-1.7071,-1.6669,0,0.21,-3.1639
-1.2317,-1.9874,0,0.126,-3.0931
-2.6617,-2.1714,0,0.714,-4.1191
-2.1871,-2.3588,0,0.168,-4.3779
-1.2092,-1.7683,0,0.042,-2.9355
-1.3029,-2.8958,0,0.84,-3.3586
-0.5887,-1.3176,0,0.126,-1.7803
-1.3946,-1.0609,0,0.084,-2.3716
-0.7416,-0.6252,0,0,-1.3668
-1.341,-1.7729,0,0.378,-2.7359
-1.9513,-2.3713,0,1.134,-3.1886
-0.5826,-1.2634,0,0.084,-1.762
-0.9342,-3.2973,0,0.588,-3.6435
-1.0747,-1.4443,0,0.084,-2.435
-1.1044,-1.2249,0,0,-2.3293
-2.0841,-1.8886,0,0.252,-3.7207
-0.4665,-1.2971,0,0.336,-1.4276
-1.4541,-3.1938,0,0.126,-4.5219
-1.2702,-2.1263,0,0.084,-3.3125
-1.0524,-1.8492,0,0,-2.9016
-1.7783,-2.7438,0,0.042,-4.4801
-1.2498,-1.3322,0,0.084,-2.498
-1.0589,-1.3539,0,0.084,-2.3288
-1.5155,-2.5384,0,0.504,-3.5499
-2.0057,-1.8918,0,0.252,-3.6455
-1.1721,-2.0739,0,0.42,-2.826
-0.8001,-1.3662,0,0.168,-1.9983
-1.8683,-1.4823,0,0.042,-3.3085
-1.3745,-1.0711,0,0.168,-2.2776
-1.354,-3.2919,0,0.63,-4.0158
-1.3871,-1.6935,0,0.084,-2.9966
-2.6609,-4.016,0,0.798,-5.8789
-1.1332,-1.5615,0,0,-2.6946
-1.0449,-0.9497,0,0.21,-1.7846
-1.4162,-1.6788,0,0.462,-2.6329
-0.7877,-1.3439,0,0.168,-1.9637
-1.9462,-3.6775,0,0.798,-4.8257
-1.3964,-1.2419,0,0.21,-2.4283
-1.2086,-2.0036,0,0.42,-2.7921
-0.8345,-2.4148,0,0.672,-2.5773
-2.0999,-2.1996,0,0.084,-4.2155
-1.7466,-1.3379,0,0.126,-2.9586
-1.437,-1.784,0,0.042,-3.179
-1.4473,-1.6582,0,0.042,-3.0635
-3.0318,-3.2715,0,0.336,-5.9673
-2.1871,-3.3592,0,0.924,-4.6223
-0.8645,-2.1026,0,0.126,-2.8411
-0.4532,-1.2233,0,0.168,-1.5085
-1.2523,-1.5771,0,0.21,-2.6194
-1.6549,-1.8685,0,0.126,-3.3974
-0.6596,-0.6261,0,0.252,-1.0337
-1.9179,-2.2158,0,0.336,-3.7977
-0.9441,-1.0734,0,0.21,-1.8075
-0.8577,-1.4789,0,0.21,-2.1267
-1.1227,-1.2923,0,0.21,-2.2051
-1.4198,-2.4963,0,0.546,-3.3701
-1.2083,-1.2153,0,0.042,-2.3816
-1.5735,-1.8847,0,0.252,-3.2062
-1.2066,-2.1006,0,0.126,-3.1813
-0.3328,-0.6129,0,0.126,-0.8198
-1.9173,-2.7676,0,0.504,-4.1809
-0.4948,-0.8695,0,0.21,-1.1543
-2.1579,-4.2356,0,0.084,-6.3095
-3.7179,-4.6609,0,1.344,-7.0348
-1.4387,-1.3566,0,0.042,-2.7533
-2.548,-3.4644,0,0.63,-5.3824
-3.0114,-4.2545,0,1.008,-6.2579
-2.29,-1.9959,0,0.252,-4.0339
-0.8124,-1.8663,0,0.042,-2.6367
-0.9496,-1.5327,0,0.252,-2.2303
-0.7878,-1.5126,0,0.084,-2.2164
-1.718,-2.3921,0,1.218,-2.8921
-2.0286,-2.698,0,0.336,-4.3906
-1.6593,-1.6681,0,0.21,-3.1174
-1.3785,-1.4471,0,0.21,-2.6156
-1.2066,-2.2001,0,0.42,-2.9867
-0.6628,-1.065,0,0.084,-1.6437
-0.5635,-1.7845,0,0.672,-1.676
-1.5472,-1.746,0,0.21,-3.0831
-1.7206,-1.8573,0,0.42,-3.1579
-1.6535,-1.1643,0,0.042,-2.7758
-1.6133,-3.1812,0,0.42,-4.3745
-1.8535,-2.6693,0,0.084,-4.4388
-0.6297,-1.213,0,0.042,-1.8007
-2.8893,-2.9727,0,1.176,-4.686
-0.5775,-2.1119,0,0.42,-2.2694
-1.1951,-1.4904,0,0.126,-2.5595
-1.4153,-3.2683,0,0.672,-4.0117
-1.2661,-2.6756,0,0.63,-3.3117
-2.5829,-2.9151,0,0.378,-5.12
-1.502,-2.5884,0,0.42,-3.6705
-2.2269,-2.2963,0,0.966,-3.5572
-1.9392,-2.8121,0,0.168,-4.5833
-1.3313,-2.0411,0,0.252,-3.1205
-2.015,-2.5506,0,0.546,-4.0196
-1.0362,-1.6352,0,0.042,-2.6294
-1.5415,-1.7663,0,0.042,-3.2658
-2.2831,-2.0279,0,0.21,-4.101
-2.5651,-2.3008,0,0.336,-4.5299
-2.1181,-1.6469,0,0.21,-3.555
-1.9934,-2.6413,0,0.546,-4.0887
-1.165,-1.3387,0,0.042,-2.4617
-0.9054,-1.2696,0,0,-2.1749
-0.6149,-0.7314,0,0,-1.3463
-1.9384,-2.5308,0,0.462,-4.0071
-0.4812,-1.0314,0,0.21,-1.3027
-2.3488,-2.3534,0,0.42,-4.2822
-1.6596,-1.9614,0,0.042,-3.579
-0.7908,-1.6039,0,0.084,-2.3108
-2.2201,-2.3297,0,0.084,-4.4658
-1.3491,-2.0488,0,0,-3.3979
-2.1798,-3.341,0,0.168,-5.3528
-1.0514,-1.7288,0,0.168,-2.6121
-2.7856,-3.249,0,0.294,-5.7406
-1.229,-2.0488,0,0.21,-3.0678
-0.8706,-1.0977,0,0.21,-1.7583
-1.3688,-1.6937,0,0.126,-2.9364
-1.2654,-1.2801,0,0.042,-2.5035
-2.1632,-4.2465,0,0.756,-5.6537
-4.534,-4.4506,0,1.302,-7.6826
-2.9452,-4.2684,0,0.756,-6.4576
-2.3258,-2.9483,0,0.126,-5.1481
-1.4945,-2.5389,0,0.378,-3.6554
-1.9861,-2.3336,0,0.126,-4.1937
-1.7192,-1.9597,0,0.378,-3.3009
-2.5749,-3.3671,0,0.588,-5.354
-3.1693,-3.7634,0,0.588,-6.3447
-1.0434,-0.8932,0,0.504,-1.4325
-1.8021,-2.9307,0,0.336,-4.3968
-0.8347,-0.5493,0,0.042,-1.3419
-0.9855,-1.2423,0,0.504,-1.7239
-1.48,-1.9119,0,0.504,-2.8879
-1.8714,-1.0778,0,0.126,-2.8232
-1.1299,-1.2942,0,0,-2.4241
-1.4832,-1.5679,0,0.21,-2.841
-0.6009,-1.2446,0,0.084,-1.7616
-1.8212,-2.0781,0,0.084,-3.8153
-2.4196,-3.1549,0,0.84,-4.7345
-1.1907,-2.2406,0,0.378,-3.0533
-1.0449,-1.3131,0,0.042,-2.3161
-1.2267,-0.7706,0,0.126,-1.8713
-1.8702,-1.6357,0,0.42,-3.0859
-2.9137,-3.0697,0,0.294,-5.6895
-1.9294,-1.0198,0,0.084,-2.8652
-1.2944,-1.7241,0,0,-3.0185
-1.6483,-1.8817,0,0.084,-3.4459
-0.5806,-0.5668,0,0.126,-1.0215
-1.0029,-1.5581,0,0.084,-2.477
-0.6736,-1.6358,0,0,-2.3094
-1.4757,-1.9385,0,0,-3.4142
-1.9103,-2.3215,0,0.168,-4.0639
-1.2808,-2.7399,0,0.084,-3.9366
-0.8466,-1.1252,0,0,-1.9718
-1.4489,-2.3419,0,0.462,-3.3289
-1.5055,-2.1502,0,0.378,-3.2777
-3.0947,-2.9518,0,0.42,-5.6265
-1.5284,-2.834,0,0.84,-3.5224
-2.4353,-2.1656,0,0.042,-4.5589
-1.421,-1.9148,0,0.168,-3.1679
-1.0866,-1.7023,0,0.084,-2.7049
-1.3836,-1.6824,0,0.168,-2.8981
-2.3702,-2.7372,0,0.546,-4.5614
-0.8662,-1.3166,0,0.168,-2.0148
-0.9668,-2.3496,0,0.084,-3.2323
-1.184,-1.888,0,0.168,-2.904
-1.2237,-1.3625,0,0.252,-2.3342
-1.44,-2.2908,0,0.084,-3.6468
-2.2867,-2.7643,0,0.378,-4.6731
-1.7217,-2.4442,0,0.42,-3.7459
-1.3574,-2.1717,0,0.252,-3.2771
-1.7717,-2.6807,0,0.126,-4.3264
-0.8697,-1.3894,0,0.042,-2.2171
-1.6133,-1.6038,0,0.168,-3.0491
-0.5752,-0.9629,0,0,-1.538
-1.9434,-1.6694,0,0.126,-3.4868
-1.8709,-1.3766,0,0.252,-2.9956
-3.0649,-3.5451,0,0.672,-5.938
-1.7836,-2.0756,0,0.084,-3.7752
-2.1334,-1.353,0,0.126,-3.3604
-1.5835,-2.039,0,0.168,-3.4545
-1.2495,-0.8718,0,0.168,-1.9533
-1.6558,-2.6685,0,0.168,-4.1563
-1.91,-2.2235,0,0.378,-3.7555
-1.9868,-2.5297,0,0.252,-4.2646
-1.1317,-1.1724,0,0.21,-2.0941
-0.6264,-1.0001,0,0.126,-1.5005
-1.373,-1.9339,0,0.546,-2.7609
-0.9888,-2.058,0,0.252,-2.7948
-0.9487,-1.8795,0,0.252,-2.5762
-0.9829,-0.667,0,0.084,-1.5658
-1.0863,-2.0807,0,0.252,-2.915
-1.1352,-1.8643,0,0,-2.9994
-1.403,-2.0729,0,0.168,-3.3079
-1.1228,-1.338,0,0.084,-2.3768
-1.3459,-2.3295,0,0.168,-3.5074
-2.0088,-1.0087,0,0.126,-2.8916
-1.4446,-1.3324,0,0.126,-2.6509
-0.9048,-1.6121,0,0.126,-2.3908
-1.7598,-2.1195,0,0.252,-3.6273
-1.835,-2.4768,0,0.21,-4.1018
-0.0161,-1.2205,0,0,-1.2366
-1.2488,-1.2212,0,0.126,-2.344
-1.532,-2.6958,0,0.168,-4.0598
-2.3434,-2.7886,0,0.546,-4.5861
-2.4308,-2.9769,0,0.084,-5.3237
-1.0165,-1.5724,0,0,-2.5889
-1.6357,-1.8535,0,0.252,-3.2372
-1.9698,-3.0317,0,0.588,-4.4135
-0.3417,-1.0787,0,0.168,-1.2524
-1.1233,-1.9645,0,0.252,-2.8358
-1.0968,-1.1162,0,0.168,-2.045
-2.1224,-3.8436,0,1.092,-4.8739
-0.8989,-1.2071,0,0,-2.1059
-1.1832,-1.3301,0,0.21,-2.3033
-2.4575,-3.6715,0,1.218,-4.9109
-2.0257,-2.5905,0,0.378,-4.2382
-1.8416,-2.8224,0,0.168,-4.496
-0.9775,-1.4291,0,0.084,-2.3226
-0.518,-1.4222,0,0.252,-1.6882
-1.8389,-2.4705,0,0.084,-4.2254
-2.5253,-3.4539,0,0.168,-5.8112
-0.8207,-2.5433,0,0.168,-3.1961
-1.5141,-1.7082,0,0.42,-2.8023
-1.3062,-1.8652,0,0.42,-2.7514
-1.032,-2.3286,0,0.42,-2.9406
-0.3776,-2.1807,0,0.252,-2.3062
-2.5491,-3.23,0,0.798,-4.9811
-1.2088,-1.5186,0,0.042,-2.6854
-1.9807,-1.8857,0,0.42,-3.4464
-2.2923,-2.9918,0,0.504,-4.7801
-1.4758,-1.4473,0,0.126,-2.7971
-1.0939,-1.4518,0,0.252,-2.2937
-0.8665,-0.9257,0,0.084,-1.7082
-2.4101,-3.292,0,0.63,-5.0722
-2.4072,-2.94,0,0.378,-4.9692
-1.2148,-2.4553,0,0.21,-3.4601
-2.3163,-2.8192,0,0.63,-4.5055
-1.5662,-1.8566,0,0.21,-3.2128
-1.2869,-1.6403,0,0,-2.9273
-1.3273,-2.3524,0,0.252,-3.4277
-1.4608,-1.839,0,0.168,-3.1318
-1.5448,-1.8713,0,0.084,-3.3321
-1.1712,-1.1363,0,0.21,-2.0975
-2.3735,-3.0303,0,0.21,-5.1938
-1.0492,-1.1545,0,0.126,-2.0777
-2.5078,-2.5265,0,0.21,-4.8244
-1.8469,-3.7508,0,0.504,-5.0936
-1.2292,-1.763,0,0.084,-2.9082
-1.0916,-2.5122,0,0.42,-3.1838
-1.7381,-2.7767,0,0.378,-4.1369
-1.1379,-1.7825,0,0.252,-2.6684
-1.67,-2.1039,0,0.546,-3.2279
-1.971,-1.8854,0,0.252,-3.6044
-2.8615,-3.3918,0,0.588,-5.6652
-1.1516,-1.5875,0,0.126,-2.6132
-2.4739,-2.8393,0,0.504,-4.8092
-1.5153,-1.6473,0,0.084,-3.0787
-0.7854,-2.0058,0,0.42,-2.3711
0.7538,-1.4253,0,0.252,-0.4195
-2.0541,-1.6424,0,0.168,-3.5285
-1.7259,-1.8725,0,0.378,-3.2204
-1.4279,-1.8376,0,0,-3.2655
-1.7204,-2.4957,0,0.294,-3.9221
-1.461,-2.5447,0,0.084,-3.9217
-0.8009,-1.8025,0,1.092,-1.5114
-0.9806,-1.7114,0,0.42,-2.272
-2.2816,-2.4293,0,0.084,-4.627
-1.1291,-1.2948,0,0.042,-2.382
-1.4707,-1.7463,0,0.168,-3.0489
-2.2249,-3.4893,0,0.63,-5.0841
-4.6615,-4.6532,0,1.386,-7.9287
-0.9443,-1.0033,0,0.546,-1.4015
-1.846,-2.4173,0,1.008,-3.2553
-1.9186,-1.8514,0,0.294,-3.476
-1.295,-2.1117,0,0.504,-2.9027
-1.3742,-2.0032,0,0.294,-3.0834
-1.2951,-0.7277,0,0.042,-1.9808
-0.1357,-0.7364,0,0.126,-0.7461
-2.271,-2.3023,0,0.714,-3.8592
-1.0605,-2.1806,0,0.294,-2.9471
-2.8954,-3.8981,0,0.252,-6.5415
-1.2333,-0.6613,0,0.084,-1.8107
-1.4388,-1.7362,0,0.168,-3.007
-2.8222,-3.1433,0,0.294,-5.6715
-2.0016,-2.3282,0,0.588,-3.7418
-1.3042,-1.5225,0,0.084,-2.7427
-1.4562,-2.2012,0,1.008,-2.6494
-2.4208,-1.7607,0,0.336,-3.8455
-2.1109,-3.5111,0,0.168,-5.4541
-1.469,-2.4535,0,0.252,-3.6705
-0.5526,-0.8545,0,0,-1.4071
-2.4139,-2.6003,0,1.47,-3.5441
-1.5921,-1.8059,0,0.588,-2.81
-2.5544,-2.9055,0,0.504,-4.9559
-1.5358,-2.158,0,0.168,-3.5258
-1.9134,-2.1359,0,0.126,-3.9233
-4.0457,-3.8794,0,0.504,-7.4211
-1.718,-2.0493,0,0.42,-3.3473
-1.8075,-2.5051,0,0.126,-4.1866
-1.0958,-1.6188,0,0.126,-2.5886
-1.3714,-1.2342,0,0.42,-2.1856
-0.6318,-0.6103,0,0.084,-1.1581
-2.0772,-2.8026,0,0.42,-4.4598
-3.955,-3.9649,0,0.336,-7.5839
-2.2988,-2.7651,0,0.336,-4.7279
-1.4921,-1.2122,0,0.084,-2.6203
-1.6528,-1.9987,0,0.294,-3.3575
-0.8327,-1.1368,0,0,-1.9694
-0.6242,-0.7584,0,0,-1.3826
-1.2558,-1.8318,0,0.252,-2.8356
-2.4515,-3.2924,0,0.84,-4.9039
-1.8443,-2.8648,0,0.252,-4.4571
-2.3477,-3.9873,0,1.302,-5.033
-1.1733,-0.9862,0,0.084,-2.0755
-0.9659,-1.266,0,0.21,-2.0219
-2.3817,-2.534,0,0.252,-4.6637
-0.3056,-1.3531,0,0.21,-1.4488
-2.3531,-2.1525,0,0.168,-4.3376
-1.2781,-2.4681,0,0.168,-3.5782
-1.0925,-2.054,0,0.21,-2.9365
-1.7473,-1.5788,0,0.084,-3.2421
-1.1638,-0.9753,0,0.084,-2.0551
-1.9307,-2.3846,0,0.126,-4.1893
-1.1204,-2.2082,0,0.084,-3.2446
-1.3148,-1.4927,0,0.042,-2.7655
-0.8848,-1.5071,0,0.084,-2.3079
-0.5335,-0.8317,0,0.126,-1.2392
-1.0806,-3.1882,0,0.084,-4.1847
-0.4411,-1.4144,0,0.504,-1.3515
-1.9382,-1.968,0,0.126,-3.7802
-2.9164,-3.2812,0,0.84,-5.3576
-3.5644,-3.0388,0,0.378,-6.2252
-0.3268,-1.089,0,0.294,-1.1218
-2.304,-2.7379,0,0.042,-4.9999
-1.1014,-1.4189,0,0.084,-2.4363
-1.8034,-2.0816,0,0.21,-3.675
-1.0435,-0.9381,0,0.21,-1.7715
-1.9437,-2.7557,0,0.63,-4.0694
-1.0286,-2.0733,0,0.294,-2.8078
-1.828,-2.3819,0,0.756,-3.4539
-1.2512,-1.9224,0,0,-3.1736
-1.1844,-1.9152,0,0,-3.0996
-2.3045,-3.8478,0,0.294,-5.8582
-2.1072,-3.7945,0,0.588,-5.3137
-3.272,-3.8466,0,1.092,-6.0265
-1.9376,-2.2777,0,0.294,-3.9213
-1.1559,-1.0612,0,0,-2.2172
-0.8838,-1.9332,0,0,-2.8171
-1.4558,-0.9722,0,0.21,-2.218
-1.2139,-1.4153,0,0,-2.6292
-2.1656,-2.3862,0,0.42,-4.1317
-0.7343,-1.1766,0,0.252,-1.6589
-2.2556,-2.5693,0,0.294,-4.5309
-1.3067,-1.678,0,0.252,-2.7327
-1.8249,-2.4078,0,0.672,-3.5607
-1.6152,-1.9302,0,0.294,-3.2514
-1.6928,-1.4193,0,0.294,-2.8181
-2.3084,-3.069,0,1.05,-4.3275
-1.4237,-2.1976,0,0.252,-3.3693
-1.7107,-1.6128,0,0.252,-3.0715
-2.0221,-3.361,0,0.21,-5.1731
-1.2469,-1.927,0,0.126,-3.0479
-3.5878,-3.5668,0,0.588,-6.5667
-1.9882,-2.2576,0,0.294,-3.9518
-1.0632,-1.3442,0,0.126,-2.2814
-2.0602,-3.5369,0,0.42,-5.1771
-1.7757,-1.8406,0,0.252,-3.3642
-1.6135,-2.3594,0,0.546,-3.4268
-1.7852,-2.4319,0,0.294,-3.9231
-2.401,-1.6209,0,0.042,-3.9799
-1.2566,-0.5102,0,0.462,-1.3048
-1.0367,-1.9474,0,0.042,-2.9422
-0.5923,-0.9784,0,0.084,-1.4866
-0.549,-1.3619,0,0.378,-1.5329
-1.7491,-1.9276,0,0.084,-3.5926
-1.4678,-1.5982,0,0.084,-2.982
-0.9192,-1.815,0,0.252,-2.4823
-0.4816,-0.9361,0,0.126,-1.2917
-0.971,-1.1885,0,0.084,-2.0755
-1.6603,-2.1618,0,0.084,-3.7381
-0.3921,-0.9867,0,0.168,-1.2108
-1.2138,-2.2962,0,0.252,-3.258
-2.9687,-3.1851,0,0.714,-5.4398
-1.8601,-1.2927,0,0.252,-2.9008
-1.3262,-2.086,0,0.42,-2.9923
-2.8066,-3.7079,0,0.546,-5.9685
-2.5624,-2.7593,0,0.546,-4.7758
-3.216,-2.8925,0,0.084,-6.0245
-0.8741,-1.6437,0,0.126,-2.3919
-1.5793,-1.9545,0,0.252,-3.2819
-1.0861,-1.9549,0,0.21,-2.831
-1.6736,-2.9852,0,0.126,-4.5329
-1.1005,-1.1234,0,0,-2.2239
-0.847,-1.0463,0,0.126,-1.7673
-1.6462,-1.8261,0,0.084,-3.3883
-1.737,-2.1429,0,0.252,-3.6279
-1.7287,-1.8311,0,0.168,-3.3918
-1.3434,-1.4661,0,0.252,-2.5575
-2.946,-3.1273,0,0.378,-5.6953
-1.8283,-1.2689,0,0,-3.0973
-2.0526,-3.1212,0,0.84,-4.3338
-1.2822,-1.5024,0,0.084,-2.7006
-1.3625,-1.9128,0,0.336,-2.9393
-4.9463,-6.2038,0,1.26,-9.8901
-1.6206,-1.7362,0,0.042,-3.3147
-1.0891,-2.3935,0,0.756,-2.7267
-2.0081,-2.6312,0,0.252,-4.3874
-2.0341,-2.7287,0,0.126,-4.6367
-0.7518,-1.3815,0,0,-2.1333
-1.3319,-1.7734,0,0.084,-3.0213
-1.2805,-1.7596,0,0.084,-2.9561
-1.1621,-2.2703,0,0.126,-3.3064
-1.3091,-1.8574,0,0.714,-2.4526
-1.1575,-1.7215,0,0.168,-2.7111
-1.2154,-1.9521,0,0.042,-3.1255
-1.9624,-2.6715,0,0.21,-4.4238
-1.6174,-1.7087,0,0.378,-2.9481
-1.454,-1.6963,0,0.588,-2.5623
-1.129,-0.7685,0,0.126,-1.7715
-2.1412,-2.5127,0,0.168,-4.4859
-1.2906,-1.3038,0,0.336,-2.2584
-2.5011,-1.7664,0,0.336,-3.9315
-1.5868,-2.3534,0,0.126,-3.8142
-1.8949,-2.1877,0,0.126,-3.9567
-2.027,-1.4446,0,0.126,-3.3455
-1.0842,-1.3437,0,0.042,-2.3859
-1.6212,-1.9838,0,0.714,-2.891
-1.7908,-2.4514,0,0.504,-3.7381
-1.6179,-1.2875,0,0.588,-2.3173
-1.8844,-1.6627,0,0.126,-3.4211
-0.4171,-0.7823,0,0.084,-1.1154
-1.9847,-2.8504,0,0.168,-4.6671
-1.4947,-1.8372,0,0.252,-3.0799
-2.0467,-2.1437,0,0.042,-4.1484
-1.1932,-1.2181,0,0.084,-2.3273
-0.3634,-1.9294,0,0,-2.2928
-2.3675,-2.7764,0,0.966,-4.1779
-1.5214,-2.2981,0,0.546,-3.2735
-2.2813,-2.1765,0,0.042,-4.4158
-1.3249,-2.4231,0,0.504,-3.244
-0.9527,-1.6988,0,0.294,-2.3575
-1.2545,-1.7123,0,0.336,-2.6308
-3.9534,-4.5937,0,1.344,-7.2031
-2.0023,-2.1441,0,0.084,-4.0623
-4.2936,-5.3201,0,1.134,-8.4797
-0.981,-0.9502,0,0.252,-1.6792
-0.8727,-1.0742,0,0,-1.9469
-1.7937,-2.2204,0,0.126,-3.8882
