X1_steric,X2_clash,X3_proDesolv,X4_ligDesolv,X5_ligDesolvHB,X6_HB,Y1_score
3.40282346638529e+38,3.40282346638529e+38,11.670612,13.703463,-2.74229,-8.054266,3.40282346638529e+38
-26.525848,0.689992,9.788141,8.798702,-1.709713,-6.295553,-15.25428
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,0,3.40282346638529e+38
-16.226084,0.437538,6.864696,1.799418,-1.104941,-1.584204,-9.813578
-21.543951,0.736536,10.206983,2.99881,-0.227395,-2.343406,-10.172423
-18.02211,0.220265,5.474238,7.704773,-3.251545,-7.207126,-15.081505
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,0,3.40282346638529e+38
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,0,3.40282346638529e+38
-24.48538,0.676699,9.080797,11.970709,-4.647881,-7.878698,-15.283754
-22.820919,0.954064,9.97485,12.300155,-1.230349,-5.591979,-6.414179
-24.713469,0.745216,9.779428,11.759841,-2.466467,-7.109176,-12.004626
-31.552797,2.313376,15.457482,20.98703,-2.451746,-7.507967,-2.754622
-14.710752,0.228664,4.831045,4.960818,-0.605848,-1.203761,-6.499835
-14.981812,0.224665,4.969988,4.804146,-0.782266,-1.556349,-7.321628
-17.586859,0.566394,6.955027,6.178223,-1.898987,-6.179314,-11.965516
-19.489784,0.594639,7.546709,9.740225,-2.623278,-7.964781,-12.196271
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,0,3.40282346638529e+38
-19.877045,0.583423,7.376811,11.133701,-3.54817,-7.661067,-11.992347
-17.525555,0.598863,5.369385,10.826732,-0.560235,-3.197105,-4.487915
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,0,3.40282346638529e+38
-18.042038,0.491741,8.159053,1.870213,-0.313388,-0.746278,-8.580698
-8.625342,0.18892,4.216103,0.540803,-0.016113,-0.657965,-4.353595
-14.757256,0.326524,6.886964,1.063418,-0.130806,-1.566296,-8.177452
-9.573259,0.16866,1.944314,2.872285,-0.068735,-0.717497,-5.374233
-17.892139,0.58954,9.471772,2.056576,-0.750618,-1.55889,-8.083759
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,0,3.40282346638529e+38
-30.976135,1.054532,13.220401,10.475393,-2.908047,-7.015825,-16.149681
-29.168882,1.003997,12.608057,9.920065,-2.169511,-4.454866,-12.261139
-32.518108,1.317223,12.250203,15.894354,-1.614439,-8.213289,-12.884058
-21.598078,0.410437,5.168122,11.067153,-1.882766,-5.689345,-12.524478
-28.915222,0.893282,10.315016,5.41621,-0.660168,-2.108946,-15.059828
-26.005318,1.777495,14.917889,5.97311,-1.750481,-3.276491,-8.363796
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,0,3.40282346638529e+38
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,0,3.40282346638529e+38
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,0,3.40282346638529e+38
-16.914513,0.396029,4.39029,7.794321,-0.958657,-4.356591,-9.649122
-14.909631,0.604276,5.967138,8.944879,-1.588061,-7.476737,-8.458136
-14.618553,0.633704,5.835316,9.255774,-2.183233,-8.136228,-9.213222
-14.700393,0.135588,3.837406,4.111574,-0.99973,-1.518121,-9.133677
-13.085156,0.144045,5.015179,1.589046,-0.209796,-2.262914,-8.809598
-14.328151,0.177882,4.249631,2.398533,-0.5742,-2.056659,-10.132962
-15.663662,0.319765,3.359212,3.01236,-0.371056,-0.160367,-9.503747
-15.381074,0.244787,5.097664,3.029384,-1.268638,-2.042532,-10.320408
-14.902871,0.147319,5.436251,3.575058,-0.733976,-1.70836,-8.18658
-9.056339,0.090586,2.413976,3.385197,-0.244391,-1.717666,-5.128637
-8.951197,0.103284,1.629743,2.387684,-0.606506,-1.583142,-7.020134
-6.741097,0.11946,1.451858,1.84332,-0.314925,-2.502337,-6.143722
-11.418972,0.216476,3.903783,2.353864,-0.560619,-2.166796,-7.672265
-19.17869,0.262978,6.020072,2.815523,-0.028,-0.582896,-10.691013
-11.045865,0.096017,4.368562,1.485045,-0.004802,-0.171315,-5.272358
-11.709511,0.129267,2.364299,5.541096,-2.058954,-4.233624,-9.967426
-16.456324,0.220262,3.936621,7.110518,-1.042569,-3.512174,-9.743665
-16.259182,0.200189,4.508009,7.555469,-0.973404,-2.908911,-7.87783
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,0,3.40282346638529e+38
-14.745848,0.239997,3.336413,8.819807,-0.498689,-5.364446,-8.212765
-19.83642,0.741293,8.666625,12.870087,-2.536823,-12.893589,-12.988828
-7.620451,0.109554,2.681916,3.815359,-0.942482,-3.141909,-5.098014
-8.251915,0.136129,2.992196,2.612408,-0.583768,-3.854923,-6.949872
-12.337049,0.209974,3.906995,3.019961,-0.614004,-4.29188,-10.106004
-9.621252,0.105346,2.041976,6.511873,-0.19611,-3.444854,-4.603021
-9.705054,0.151935,3.196802,6.06682,-0.352345,-3.775772,-4.417614
-10.367544,0.223597,3.904155,7.10826,-1.484031,-5.055483,-5.671047
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,0,3.40282346638529e+38
-7.807253,0.113554,2.830292,4.095539,-0.555458,-3.507455,-4.830782
-11.679947,0.144495,2.443472,2.803114,-0.353081,-3.337715,-9.979661
-12.037112,0.176842,4.37323,6.533169,-1.148276,-2.789139,-4.891286
-10.559089,0.174065,2.798196,5.311778,-0.358321,-1.849256,-4.482627
-10.185654,0.159883,3.820223,6.709878,-1.458535,-2.615993,-3.570197
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.669347,-0.559539,-1.351347,3.40282346638529e+38
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,-5.412555,3.40282346638529e+38
-18.277048,0.22154,6.280419,8.231368,-1.096852,-2.835574,-7.476147
-14.389458,0.158025,4.157182,4.929937,-0.305854,-2.749651,-8.19982
-14.350041,0.160873,4.8892,4.420899,-0.592719,-1.919769,-7.391559
-14.243996,0.177342,3.884816,5.226097,-0.270228,-1.940435,-7.166405
-5.7969,0.106838,0.607375,4.761481,-1.733642,-5.071882,-7.126729
-8.477576,0.092668,2.699179,1.394938,-0.283144,-0.823956,-5.397892
-8.53776,0.088672,2.691299,1.301123,-0.361609,-0.855263,-5.673537
-9.815909,0.241972,5.546848,1.371319,-0.648911,-1.393726,-4.698408
-10.868369,0.11755,3.386897,2.897014,-0.450433,-2.558817,-7.476158
-8.778554,0.097098,2.130416,3.8843,-1.050842,-2.501218,-6.218799
-11.690929,0.122751,3.965527,3.18318,-1.744094,-1.489204,-7.65277
-17.376091,0.245652,6.376816,4.649918,-1.575828,-2.108904,-9.788439
-14.14039,0.169509,5.940164,1.56019,-0.001416,-0.02139,-6.493335
-12.830911,0.139196,4.283417,2.430835,-0.629946,-1.876765,-8.484174
-15.628089,0.182546,4.57328,2.211833,-0.58625,-1.786888,-11.033567
-18.896105,0.232537,6.813597,4.274208,-0.073197,-0.474304,-8.123265
-6.543747,0.070068,2.450001,1.394902,0,-0.135828,-2.764603
-11.02087,0.148014,3.386143,3.000793,-0.049421,-0.256557,-4.791898
-13.571074,0.181089,3.357151,4.426623,-0.071355,-1.614441,-7.292008
-10.959097,0.131859,3.046065,3.1071,-0.69625,-2.782104,-8.152428
-18.061481,0.198358,6.854243,2.44694,-2.483544,-3.293917,-14.339399
-17.415564,0.182974,6.188029,3.766366,-0.403968,-2.292784,-9.974947
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,-8.937548,3.40282346638529e+38
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,-6.819686,3.40282346638529e+38
3.40282346638529e+38,3.40282346638529e+38,10.244258,3.40282346638529e+38,3.40282346638529e+38,-6.311213,3.40282346638529e+38
-11.007874,0.125142,2.308214,3.279647,-0.208591,-0.747567,-6.251028
-12.122758,0.16089,1.110666,3.397239,-0.022477,-0.109892,-7.586332
-9.219528,0.127334,1.139281,0.600871,-0.001248,-0.016775,-7.370066
-10.593755,0.157391,2.538118,4.658953,-0.734926,-1.234244,-5.208465
-17.434875,0.251182,6.709587,9.162103,-1.563877,-3.162046,-6.037926
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,5.087968,-0.206604,-1.990104,3.40282346638529e+38
-15.684067,0.211794,6.265162,5.699915,-1.689823,-5.417661,-10.614681
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,11.020886,-2.197686,-2.883318,3.40282346638529e+38
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,8.747917,-0.862289,-2.615637,3.40282346638529e+38
-18.373055,0.21237,8.191186,5.823037,-0.768922,-1.219963,-6.135346
-15.674914,0.263643,6.405527,4.064177,-0.288019,-0.765537,-5.995125
-14.250121,0.289329,6.223894,5.968431,-0.127248,-0.579064,-2.47478
-11.64868,0.135121,2.606993,5.251228,-1.145178,-3.283955,-8.08447
-12.118382,0.165935,4.391321,5.265332,-0.796337,-2.864577,-5.956708
-11.485673,0.19387,2.942488,5.96203,-0.366248,-2.326825,-5.080359
-6.327827,0.140888,2.428248,2.601832,-0.059052,-1.926838,-3.142749
-19.412691,0.21642,6.39295,6.029705,-2.605658,-3.03279,-12.412066
-16.461039,0.166817,6.299351,4.672197,-0.386961,-0.859071,-6.568706
-10.697309,0.121429,2.837455,4.897308,-0.732203,-3.911971,-7.48529
-9.469909,0.191334,2.993688,4.795824,-0.966191,-5.072334,-7.527589
-10.117443,0.146107,2.933803,4.260415,-0.547996,-3.756171,-7.081286
-10.201665,0.133869,2.227873,7.61151,-0.034683,-1.286459,-1.549555
-9.014473,0.143593,1.016868,7.004591,-0.669775,-1.373337,-2.892533
-9.588334,0.101864,0.948372,6.260513,-0.386062,-2.434629,-5.098275
-8.985555,0.091796,2.506768,2.45782,-0.524578,-1.580602,-6.03435
-19.689276,0.216646,6.631692,5.757852,-0.853106,-2.617522,-10.553714
-21.445309,0.337707,6.7686,6.004226,-0.376231,-1.399266,-10.110272
-12.00401,0.162584,3.480279,5.33469,-0.467494,-2.129668,-5.623619
-13.702559,0.141834,3.31764,8.500973,-0.932884,-3.820155,-6.495151
-13.919369,0.141818,4.387399,2.679346,-1.543612,-1.96413,-10.218547
-9.798754,0.14619,3.816115,2.061697,-0.027506,-1.9678,-5.770058
-13.320559,0.17749,4.759146,3.169361,-0.416812,-1.728431,-7.359805
-17.776146,0.201278,6.196513,3.725647,-0.030494,-0.536135,-8.219337
-13.110544,0.141358,4.581809,2.864993,-0.49394,-1.653378,-7.669701
-13.218052,0.137838,4.418371,2.852912,-0.987162,-2.013206,-8.809298
-14.913859,0.140891,5.771029,1.429377,-0.000668,-0.296805,-7.870037
-13.81857,0.145457,4.436027,6.690778,-1.524083,-5.334007,-9.404398
-10.79302,0.144299,3.35064,2.939863,-1.080682,-0.808899,-6.2478
-16.136868,0.153841,4.234549,3.16929,-0.080282,-1.741,-10.40047
-6.777126,0.088429,2.662691,2.865231,-0.78007,-1.74915,-3.689994
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,0,3.40282346638529e+38
-10.398657,0.122979,1.49123,3.788136,-0.072593,-1.104172,-6.173077
-7.212558,0.11953,2.067412,3.969735,-1.527441,-0.762972,-3.346294
-11.764251,0.266362,3.542731,5.756094,-2.991033,-4.444953,-9.63505
-11.102304,0.169953,3.48675,4.157855,-0.717766,-2.861743,-6.867256
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,0,3.40282346638529e+38
-10.654525,0.115964,1.130297,3.446104,-0.934238,-1.857671,-8.754067
-8.713891,0.134121,3.423314,2.840711,-0.034164,-0.753028,-3.102937
-17.113083,0.309839,6.407313,1.89756,-0.542015,-1.354964,-10.39535
-17.93601,0.262035,6.092957,2.972785,-0.423158,-2.403317,-11.434708
-16.963486,0.199786,5.267278,2.894024,-0.833562,-2.976682,-12.412642
-11.137916,0.149077,3.481707,2.411938,-0.10343,-0.144963,-5.343586
-15.16813,0.17571,4.693879,7.124532,-1.189277,-2.996576,-7.359861
-15.997601,0.142175,3.150955,9.409068,-0.149187,-0.67098,-4.11557
-7.276381,0.093572,2.710801,1.80432,-0.203643,-0.930281,-3.801613
-14.706476,0.139335,3.477334,4.9965,-0.649745,-1.795702,-8.538754
-16.131634,0.163536,4.78114,6.350725,-1.884201,-3.874585,-10.595019
-12.616248,0.143127,3.850032,1.706765,-0.072425,-2.123578,-9.112328
-12.818569,0.145577,4.344861,1.740682,-0.460807,-2.405642,-9.453899
-15.260648,0.212674,6.426072,2.141231,-0.279604,-1.838958,-8.599234
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,0,3.40282346638529e+38
-12.777785,0.163577,5.172509,2.59488,-0.597884,-2.469329,-7.914032
-14.605816,0.156367,4.819225,2.691837,-0.071075,-1.854567,-8.864028
-12.156579,0.161362,3.175853,2.828882,-1.455749,-3.124171,-10.570403
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.709707,-1.913402,-5.161835,3.40282346638529e+38
-14.949329,0.148143,6.335387,2.933011,-0.254508,-0.700125,-6.487421
-14.872295,0.182772,4.670284,2.879139,-0.097204,-0.675112,-7.912416
-14.814463,0.273123,4.945469,6.439441,-2.218321,-4.575723,-9.950474
-18.736614,0.305053,7.474533,3.636371,-0.841765,-3.861795,-12.024216
-14.341581,0.133715,4.433676,4.340496,-0.86311,-1.286457,-7.583261
-15.617725,0.190294,4.088404,4.948276,-0.536055,-1.5902,-8.517006
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,-2.589896,3.40282346638529e+38
-11.833433,0.161131,4.245365,5.184024,-0.495619,-3.00565,-5.744182
-13.129884,0.191837,4.166155,6.692863,-3.05082,-3.478207,-8.608055
-11.992177,0.220255,4.262081,6.570403,-0.346201,-3.081643,-4.367282
-7.369413,0.117537,1.788936,5.32034,-0.523643,-2.034918,-2.701162
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,0,3.40282346638529e+38
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,0,3.40282346638529e+38
-7.215096,0.082418,2.263429,1.799428,-1.310241,-2.991778,-7.37184
-7.478929,0.075673,2.4599,1.909872,-0.547613,-1.732479,-5.313576
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,-0.282631,3.40282346638529e+38
-9.287403,0.090626,2.091478,0.99113,-0.631018,-2.197111,-8.942297
-16.329227,0.155841,5.007809,5.948759,-1.812667,-3.070821,-10.100306
-16.721678,0.157154,5.442863,2.60202,-1.123616,-0.232303,-9.87556
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,0,3.40282346638529e+38
-11.611085,0.116614,2.45617,3.173605,-0.04695,-1.45101,-7.362655
-12.259554,0.139223,4.639145,3.352648,-0.277837,-1.353976,-5.760351
-19.183525,0.264749,7.680846,3.249315,-0.064362,-0.424114,-8.47709
-18.208315,0.258962,6.884492,4.667449,-0.84855,-2.367378,-9.613341
-16.446583,0.243908,6.613014,5.558318,-1.471345,-3.78793,-9.290618
-10.640786,0.130653,3.374888,5.000556,-0.458018,-2.827301,-5.420007
-10.010759,0.117332,2.879953,3.915528,-0.575159,-3.49529,-7.168395
-11.168487,0.135747,4.038743,2.93646,-0.278134,-1.615877,-5.951547
-8.192355,0.095753,2.717767,2.513106,-0.30631,-1.151949,-4.323986
-7.738199,0.093227,2.929169,2.05869,-0.219381,-2.008245,-4.884739
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,0,3.40282346638529e+38
-20.308823,0.373497,6.570539,12.870612,-1.234764,-2.193713,-3.92265
-14.206861,0.285651,3.415377,3.049772,-0.45347,-2.440585,-10.350115
-13.131423,0.151602,4.187192,3.074581,-0.289128,-0.566323,-6.573499
-12.555221,0.147438,1.89796,2.415998,-0.410165,-0.408007,-8.911996
-19.606869,0.223433,3.634854,10.246284,-1.614899,-2.019176,-9.136373
-18.521683,0.249388,6.287593,7.001669,-0.874074,-3.085731,-8.942838
-12.657344,0.123123,3.136554,2.06916,-0.030189,-0.11162,-7.470316
-12.918103,0.126974,3.367035,1.730759,-0.06712,-0.132895,-7.89335
-14.81456,0.200211,4.895848,0.627961,0,0,-9.09054
-12.290899,0.178862,2.708455,5.862555,-0.784054,-1.576653,-5.901735
-13.546174,0.149066,2.837291,4.51901,-1.423551,-1.704216,-9.168573
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.752917,-0.104726,-0.605636,3.40282346638529e+38
-16.791012,0.215991,4.416853,8.638621,-0.968061,-2.864199,-7.351806
-19.088428,0.186858,5.692097,6.774021,-1.157623,-1.442983,-9.03606
-17.444328,0.245292,4.6463,7.811719,-1.555481,-3.213876,-9.510375
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,14.399082,-2.641919,-6.326738,3.40282346638529e+38
-10.607799,0.111686,2.682198,4.084585,-1.500231,-3.163151,-8.392712
-10.361057,0.123572,2.435401,3.69086,-2.376002,-2.093695,-8.580922
-14.738975,0.131535,4.225874,4.657846,-0.93215,-2.977844,-9.633713
-12.876738,0.135723,4.354513,6.252682,-0.858771,-4.050313,-7.042903
-18.546719,0.265309,5.86122,9.965446,-1.308242,-2.907593,-6.670578
-14.453327,0.21789,4.609812,7.21534,-0.69244,-5.790897,-8.89362
-13.652459,0.291739,4.509294,9.330838,-0.663883,-3.291779,-3.476249
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,-4.831197,3.40282346638529e+38
-13.546451,0.198299,3.586024,1.262653,-0.683079,-1.274387,-10.456941
-6.907192,0.054196,1.485881,0.348782,-0.015817,-0.302948,-5.337098
-11.915093,0.162749,2.610629,0.569059,-0.006594,-0.487002,-9.066252
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,0,3.40282346638529e+38
-11.975561,0.122938,4.106441,1.588514,-0.008412,-0.217914,-6.383995
-21.961765,0.324568,6.265993,10.940827,-2.057842,-7.688363,-14.176582
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,-1.522329,3.40282346638529e+38
-19.714279,0.372027,7.337756,8.616823,-0.747837,-2.969473,-7.104984
-21.48893,0.374932,4.965083,12.882154,-3.027308,-7.68986,-13.983929
-15.213853,0.184907,2.224568,8.240028,-1.118152,-4.278677,-9.961179
-18.288603,0.344994,5.532021,3.181276,-0.709546,-1.01827,-10.95813
-19.354233,0.259843,7.685669,3.776002,-0.183332,-1.449532,-9.265585
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,0,3.40282346638529e+38
-9.962306,0.176426,2.34188,1.732423,-0.058418,-0.050457,-5.820451
3.40282346638529e+38,3.40282346638529e+38,5.036345,3.40282346638529e+38,3.40282346638529e+38,-0.983349,3.40282346638529e+38
-10.520956,0.136235,2.27656,3.972152,-0.477238,-3.549572,-8.162819
-12.658161,0.134981,3.960814,6.4686,-0.167041,-2.562693,-4.8235
-12.016437,0.149115,3.932111,6.929348,-0.519595,-4.479241,-6.0047
-16.161346,0.175428,4.015948,3.964319,-2.261098,-5.005792,-15.272541
-17.116817,0.178648,2.792176,2.528602,-0.173547,-1.195392,-12.98633
-15.116614,0.186863,3.167279,1.542028,-0.552379,-0.835997,-11.608819
-22.533464,0.364065,6.888118,2.472167,-1.9e-05,0,-12.809133
-18.715569,0.230162,3.430874,4.062408,-1.400025,-2.589308,-14.981457
-19.339561,0.295834,6.886668,2.256724,-0.003893,-1.010661,-10.914889
-10.248444,0.128137,3.676413,3.212167,-1.762933,-4.43356,-9.428221
-12.238527,0.147549,4.460379,2.748516,-0.440773,-0.865559,-6.188416
-9.067057,0.080243,3.632882,2.396035,-1.126961,-3.392684,-7.477541
-12.239878,0.149082,1.992288,1.198557,-0.000158,-0.032585,-8.932693
-21.990667,0.259734,4.18841,2.751081,-1.130584,-0.836349,-16.758375
-14.828005,0.141531,2.519732,1.737373,-0.066381,-1.070075,-11.565826
-16.546038,0.251189,4.757335,6.322563,-1.133082,-3.829734,-10.177765
-18.917971,0.210463,3.807042,7.486736,-0.897594,-6.262028,-14.573353
-19.71847,0.164516,3.871064,6.666709,-0.329846,-3.813994,-13.16002
-9.182063,0.164333,2.976221,4.459733,-0.846457,-6.215134,-8.643368
-21.696312,0.248265,3.239189,9.50395,-0.838482,-4.434307,-13.977695
3.40282346638529e+38,3.40282346638529e+38,4.39717,12.933598,-1.695887,-9.067575,3.40282346638529e+38
-9.720949,0.118301,2.012068,4.306576,-1.291607,-3.233875,-7.809485
-12.370868,0.363842,5.250144,3.293863,-1.114545,-6.448347,-11.025911
-17.746466,0.458429,5.825,4.369843,-1.760852,-6.807774,-15.661819
-14.089313,0.183864,2.977376,7.562745,-0.725035,-4.254119,-8.344482
-13.921411,0.198604,3.09095,6.611991,-0.490893,-3.168812,-7.679569
-15.218799,0.167798,2.544753,8.948766,-0.800792,-2.768232,-7.126506
-10.371559,0.307718,4.418087,3.758663,-1.725659,-6.444543,-10.057293
-11.239498,0.353338,4.702985,4.398491,-1.200508,-6.298045,-9.283238
-15.901036,0.175326,5.091017,1.832898,-0.691144,-2.759251,-12.25219
-16.558111,0.177203,3.669302,6.24878,-0.449137,-3.131827,-10.043791
-12.100026,0.191507,3.228809,5.718834,-1.32595,-5.61921,-9.906036
-15.38233,0.174325,3.073202,7.003032,-0.38795,-3.298421,-8.818142
-26.838493,0.244375,8.124557,4.740114,-0.166943,-1.678599,-15.574988
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,14.950423,-1.550061,-2.496672,3.40282346638529e+38
-27.064756,0.255789,5.773898,6.795382,-0.029634,-0.65241,-14.921733
-17.839153,0.248979,3.838536,7.146532,-1.632262,-2.902972,-11.140341
-16.914728,0.236549,3.774364,8.272454,-2.065897,-4.573732,-11.27099
-17.115486,0.219304,3.397689,7.164171,-1.069819,-4.353522,-11.757662
-8.189095,0.098162,2.161771,3.875446,-0.287357,-3.050125,-5.391198
-10.690815,0.105109,3.359465,2.328416,-0.713584,-3.470742,-9.082151
-10.224854,0.094934,3.379336,2.386316,-0.777012,-2.90459,-8.04587
-13.952708,0.256361,5.177535,2.699142,-0.407645,-1.475721,-7.703038
-15.420225,0.133258,3.820737,6.080299,-4.517848,-2.475187,-12.378966
-9.605097,0.145385,1.580036,3.170752,-3.066944,-3.494033,-11.269901
-15.016947,0.145448,4.168078,2.370914,0,0,-8.332505
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,-1.241152,3.40282346638529e+38
-21.296118,0.298836,7.033136,3.596781,0,-0.06129,-10.428656
-15.031348,0.147627,4.6671,3.080493,-0.592941,-2.654728,-10.383798
-17.924538,0.187922,5.705194,3.09831,-0.552258,-2.491536,-11.976906
-22.397394,0.25586,4.466649,3.137323,-0.340576,-1.736595,-16.614735
-9.552128,0.116574,3.627348,2.398378,-0.755617,-4.192411,-8.357857
-14.34952,0.175882,2.836285,3.595512,-0.199596,-0.836717,-8.778153
-15.848835,0.214223,3.150193,5.995032,-1.394881,-4.365423,-12.249691
-15.489223,0.238164,5.971783,3.581646,-1.664294,-1.317421,-8.679346
-18.119202,0.230312,5.288823,3.935211,-0.734975,-0.572494,-9.972324
-18.731829,0.358785,5.951355,3.385131,-0.124015,-1.08419,-10.244762
-25.893116,0.418274,6.251122,17.746155,-2.730575,-9.008004,-13.216146
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,17.678158,-3.325702,-6.617634,3.40282346638529e+38
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,-3.79854,3.40282346638529e+38
-9.743238,0.144083,2.501263,1.915904,-0.399912,-1.758288,-7.340188
-15.619449,0.154529,3.336155,4.487671,-0.823127,-4.159856,-12.624077
-12.922193,0.107903,4.822782,0.890344,0,0,-7.101164
-12.524047,0.144285,3.158603,5.251982,-1.851472,-3.513472,-9.334121
-24.961115,0.28135,6.443993,9.996289,-1.228726,-6.132492,-15.6007
-23.122625,0.425829,3.693053,9.232744,-1.424091,-1.89117,-13.086261
-24.361404,0.330967,5.897721,7.385427,-0.235267,-1.19848,-12.181038
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,11.541765,-1.825699,-3.722327,3.40282346638529e+38
-26.957962,0.372809,6.895686,9.769098,-1.362298,-3.459666,-14.742334
-25.753876,0.325878,7.574705,5.143744,-0.549045,-1.248624,-14.507217
-22.309299,0.286227,5.196639,7.485899,-0.771828,-1.44705,-11.559415
3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,3.40282346638529e+38,-4.917178,3.40282346638529e+38
-14.606591,0.190663,3.892993,5.952724,-0.817478,-4.028812,-9.4165
-16.248726,0.289805,4.136779,6.57235,-0.966064,-4.127777,-10.343633
-14.367454,0.19012,3.727368,5.878657,-0.667886,-3.666099,-8.905294
-8.133875,0.137397,3.088948,2.620803,-0.055724,-4.53906,-6.881512
-25.482193,0.422768,6.29049,7.204696,-1.781793,-1.729294,-15.075328
-25.429117,0.272698,6.759873,5.956034,-0.31294,-0.009236,-12.76269
-13.356101,0.249795,4.625035,5.047304,-1.557986,-5.199151,-10.191105
-11.179945,0.305378,3.419151,5.70878,-1.258985,-3.337457,-6.343078
-12.969416,0.260088,4.580868,4.899634,-1.612421,-5.197903,-10.039149
-13.737378,0.199828,2.515609,9.46126,-2.268673,-3.660575,-7.489929
-12.420251,0.246862,3.466718,7.554678,-0.920399,-3.967538,-6.039929
-11.173302,0.138757,1.165647,7.064196,-1.656371,-3.905953,-8.367025
-11.012137,0.096302,3.391378,3.237783,-1.611682,-4.783389,-10.681746
-21.048616,0.181263,4.977385,4.931662,-0.045591,-0.083476,-11.087375
-20.510168,0.377153,3.221729,5.948177,-0.783221,-2.709122,-14.455451
-14.038764,0.152863,2.659068,3.892804,-1.819549,-1.529362,-10.682941
-18.623817,0.192577,3.356014,10.235385,-1.242202,-3.738456,-9.820498
-18.844204,0.227477,5.343538,4.548289,-1.214494,-1.791729,-11.731121
-13.211061,0.22724,4.942173,1.94902,-0.26722,-1.174062,-7.533909
-20.33515,0.372754,5.585188,4.762911,-1.803635,-2.337162,-13.755095
-20.625546,0.325542,5.748393,5.595692,-1.575694,-1.182403,-11.714015
-15.888233,0.125713,2.741852,3.228896,-0.138878,-0.758613,-10.689262
-15.601623,0.150671,2.899415,3.611481,-0.517536,-0.850167,-10.307757
-18.691708,0.258211,3.789446,2.422707,-0.527323,-0.906239,-13.654906
-17.153004,0.135816,3.247783,6.226828,-3.464548,-6.324174,-17.331299
